tier,speaker,start,stop,dur,val
CHI,CHI,41147,44002,2855,0.
CHI,CHI,45170,48036,2866,0.
CHI,CHI,48713,50284,1571,0.
CHI,CHI,50786,52650,1864,0.
CHI,CHI,53852,56838,2986,0.
FA1,FA1,676,1079,403,0.
FA1,FA1,3585,4880,1295,0.
FA1,FA1,6267,7173,906,0.
FA1,FA1,58411,62426,4015,0.
FA1,FA1,68568,70849,2281,0.
FA1,FA1,71071,71650,579,0.
FA1,FA1,73980,74977,997,0.
FA1,FA1,78514,78977,463,0.
FA1,FA1,80181,80775,594,0.
FA1,FA1,81886,82465,579,0.
FA1,FA1,84585,85252,667,0.
FA1,FA1,87039,88718,1679,0.
FA1,FA1,92065,92525,460,0.
FA1,FA1,92940,93636,696,0.
FA1,FA1,105622,105991,369,0.
FA1,FA1,110017,111610,1593,0.
FA1,FA1,126457,128051,1594,0.
FA1,FA1,148539,149279,740,0.
FA2,FA2,68326,71096,2770,0.
FA2,FA2,77877,78352,475,0.
FA2,FA2,79301,80164,863,0.
FA2,FA2,81435,81786,351,0.
FA2,FA2,83261,83883,622,0.
FA2,FA2,85985,86900,915,0.
FA2,FA2,89474,91681,2207,0.
FA2,FA2,97758,98559,801,0.
FA2,FA2,98630,100468,1838,0.
FA2,FA2,104875,105349,474,0.
FA2,FA2,108309,108980,671,0.
FA2,FA2,111901,113159,1258,0.
FA2,FA2,113531,115605,2074,0.
FA2,FA2,125178,125947,769,0.
FA2,FA2,147289,147573,284,0.
FA2,FA2,149875,150136,261,0.
FA3,FA3,72403,74144,1741,0.
FA3,FA3,75434,76440,1006,0.
FA3,FA3,100188,101536,1348,0.
FA3,FA3,115798,116809,1011,0.
FA3,FA3,125735,126707,972,0.
FA3,FA3,130031,132812,2781,0.
FA3,FA3,133568,133923,355,0.
FA3,FA3,139917,142514,2597,0.
FA3,FA3,143196,144531,1335,0.
FA3,FA3,144843,146125,1282,0.
FA3,FA3,146187,146508,321,0.
FA3,FA3,146644,147042,398,0.
FA3,FA3,148488,148977,489,0.
UC1,UC1,44591,44991,400,0.
UC2,UC2,37468,38475,1007,0.
UC2,UC2,101963,103011,1048,0.
UC2,UC2,105164,105431,267,0.
UC2,UC2,113619,115349,1730,0.
UC2,UC2,118380,118694,314,0.
UC2,UC2,118772,119096,324,0.
UC2,UC2,119443,123082,3639,0.
UC2,UC2,127343,127644,301,0.
UC2,UC2,133332,133843,511,0.
UC2,UC2,138255,139318,1063,0.
UC2,UC2,143125,145323,2198,0.
UC2,UC2,149201,151181,1980,0.
UU1,UU1,2521,2897,376,0.
UU1,UU1,39514,39846,332,0.
UU1,UU1,91790,92693,903,0.
xds@FA1,FA1,676,1079,403,A
xds@FA1,FA1,3585,4880,1295,A
xds@FA1,FA1,6267,7173,906,A
xds@FA1,FA1,58411,62426,4015,T
xds@FA1,FA1,68568,70849,2281,T
xds@FA1,FA1,71071,71650,579,T
xds@FA1,FA1,73980,74977,997,A
xds@FA1,FA1,78514,78977,463,A
xds@FA1,FA1,80181,80775,594,A
xds@FA1,FA1,81886,82465,579,A
xds@FA1,FA1,84585,85252,667,A
xds@FA1,FA1,87039,88718,1679,A
xds@FA1,FA1,92065,92525,460,A
xds@FA1,FA1,92940,93636,696,A
xds@FA1,FA1,105622,105991,369,A
xds@FA1,FA1,110017,111610,1593,A
xds@FA1,FA1,126457,128051,1594,A
xds@FA1,FA1,148539,149279,740,A
xds@FA2,FA2,68326,71096,2770,A
xds@FA2,FA2,77877,78352,475,A
xds@FA2,FA2,79301,80164,863,A
xds@FA2,FA2,81435,81786,351,A
xds@FA2,FA2,83261,83883,622,A
xds@FA2,FA2,85985,86900,915,A
xds@FA2,FA2,89474,91681,2207,A
xds@FA2,FA2,97758,98559,801,A
xds@FA2,FA2,98630,100468,1838,A
xds@FA2,FA2,104875,105349,474,A
xds@FA2,FA2,108309,108980,671,A
xds@FA2,FA2,111901,113159,1258,A
xds@FA2,FA2,113531,115605,2074,A
xds@FA2,FA2,125178,125947,769,A
xds@FA2,FA2,147289,147573,284,C
xds@FA2,FA2,149875,150136,261,C
xds@FA3,FA3,72403,74144,1741,A
xds@FA3,FA3,75434,76440,1006,A
xds@FA3,FA3,100188,101536,1348,A
xds@FA3,FA3,115798,116809,1011,A
xds@FA3,FA3,125735,126707,972,A
xds@FA3,FA3,130031,132812,2781,A
xds@FA3,FA3,133568,133923,355,A
xds@FA3,FA3,139917,142514,2597,A
xds@FA3,FA3,143196,144531,1335,A
xds@FA3,FA3,144843,146125,1282,A
xds@FA3,FA3,146187,146508,321,A
xds@FA3,FA3,146644,147042,398,A
xds@FA3,FA3,148488,148977,489,A
xds@UC1,UC1,44591,44991,400,C
xds@UC2,UC2,37468,38475,1007,U
xds@UC2,UC2,101963,103011,1048,C
xds@UC2,UC2,105164,105431,267,A
xds@UC2,UC2,113619,115349,1730,C
xds@UC2,UC2,118380,118694,314,C
xds@UC2,UC2,118772,119096,324,C
xds@UC2,UC2,119443,123082,3639,C
xds@UC2,UC2,127343,127644,301,C
xds@UC2,UC2,133332,133843,511,C
xds@UC2,UC2,138255,139318,1063,C
xds@UC2,UC2,143125,145323,2198,C
xds@UC2,UC2,149201,151181,1980,C
xds@UU1,UU1,2521,2897,376,U
xds@UU1,UU1,39514,39846,332,U
xds@UU1,UU1,91790,92693,903,U
