tier,speaker,start,stop,dur,val
CHI,CHI,1840636,1840939,303,0.
CHI,CHI,4663595,4663860,265,0.
CHI,CHI,4687626,4687920,294,0.
CHI,CHI,4689280,4689463,183,0.
CHI,CHI,4715750,4716047,297,0.
CHI,CHI,4777593,4777972,379,0.
CHI,CHI,4778594,4778841,247,0.
CHI,CHI,4779032,4779553,521,0.
CHI,CHI,4780094,4780345,251,0.
CHI,CHI,4784150,4784366,216,0.
CHI,CHI,4789750,4790140,390,0.
CHI,CHI,4793981,4794245,264,0.
CHI,CHI,6643498,6645348,1850,0.
CHI,CHI,6645684,6646467,783,0.
CHI,CHI,6649349,6649715,366,0.
CHI,CHI,6650091,6651227,1136,0.
CHI,CHI,6651960,6654524,2564,0.
CHI,CHI,6657863,6658123,260,0.
CHI,CHI,6661088,6661292,204,0.
CHI,CHI,6662177,6663079,902,0.
CHI,CHI,6665140,6665457,317,0.
CHI,CHI,6680463,6680926,463,0.
CHI,CHI,6691202,6692557,1355,0.
CHI,CHI,6692888,6693892,1004,0.
CHI,CHI,6699671,6702185,2514,0.
CHI,CHI,6708472,6709141,669,0.
CHI,CHI,6709513,6709873,360,0.
CHI,CHI,6711225,6711828,603,0.
CHI,CHI,6712457,6712674,217,0.
CHI,CHI,6724677,6724720,43,0.
CHI,CHI,6734376,6734689,313,0.
CHI,CHI,8546621,8546765,144,0.
CHI,CHI,8546950,8548679,1729,0.
CHI,CHI,8565298,8568249,2951,0.
CHI,CHI,8585326,8586945,1619,0.
CHI,CHI,8587800,8589729,1929,0.
CHI,CHI,8590210,8592315,2105,0.
CHI,CHI,8592796,8594857,2061,0.
CHI,CHI,8595735,8597376,1641,0.
CHI,CHI,8605552,8606818,1266,0.
CHI,CHI,8608398,8611707,3309,0.
CHI,CHI,8612237,8613326,1089,0.
CHI,CHI,8613392,8613994,602,0.
CHI,CHI,8614309,8614591,282,0.
CHI,CHI,8617965,8618326,361,0.
CHI,CHI,8621481,8623387,1906,0.
CHI,CHI,8626740,8629508,2768,0.
CHI,CHI,8629975,8631107,1132,0.
CHI,CHI,8636900,8637210,310,0.
CHI,CHI,8650237,8650591,354,0.
CHI,CHI,8651840,8656359,4519,0.
CHI,CHI,8656862,8658116,1254,0.
CHI,CHI,8705254,8710359,5105,0.
CHI,CHI,8710978,8713088,2110,0.
CHI,CHI,8718801,8726083,7282,0.
CHI,CHI,8730751,8734514,3763,0.
CHI,CHI,8735121,8737370,2249,0.
CHI,CHI,8739724,8740072,348,0.
CHI,CHI,8746679,8747061,382,0.
CHI,CHI,8748635,8748818,183,0.
CHI,CHI,8750559,8753779,3220,0.
CHI,CHI,8754403,8757403,3000,0.
CHI,CHI,8757911,8759447,1536,0.
CHI,CHI,8760867,8764171,3304,0.
CHI,CHI,8764862,8767663,2801,0.
CHI,CHI,8768298,8770425,2127,0.
CHI,CHI,8771127,8772939,1812,0.
CHI,CHI,8773563,8775294,1731,0.
CHI,CHI,8784105,8788817,4712,0.
CHI,CHI,8789707,8793917,4210,0.
CHI,CHI,8794481,8795348,867,0.
CHI,CHI,8796016,8799679,3663,0.
CHI,CHI,8800061,8802641,2580,0.
CHI,CHI,8806923,8807337,414,0.
