tier,speaker,start,stop,dur,val
CHI,CHI,51172,51703,531,0.
FA1,FA1,500,1286,786,0.
FA1,FA1,1843,3312,1469,0.
FA1,FA1,6361,8814,2453,0.
FA1,FA1,15869,17068,1199,0.
FA1,FA1,17742,19146,1404,0.
FA1,FA1,22462,23286,824,0.
FA1,FA1,24455,26264,1809,0.
FA1,FA1,26918,27902,984,0.
FA1,FA1,33970,34491,521,0.
FA1,FA1,34726,35530,804,0.
FA1,FA1,36863,40211,3348,0.
FA1,FA1,40807,41322,515,0.
FA1,FA1,42820,44127,1307,0.
FA1,FA1,52684,53592,908,0.
FA1,FA1,70358,72377,2019,0.
FA1,FA1,75315,76068,753,0.
FA1,FA1,76713,78137,1424,0.
FA1,FA1,96325,96566,241,0.
FA1,FA1,138739,139863,1124,0.
FA1,FA1,140980,141713,733,0.
FA1,FA1,142644,143576,932,0.
FA1,FA1,143931,144817,886,0.
FA1,FA1,146812,148120,1308,0.
FA1,FA1,149156,149837,681,0.
FA2,FA2,22929,24451,1522,0.
FA2,FA2,24705,25389,684,0.
FA2,FA2,27990,29514,1524,0.
FA2,FA2,30808,32301,1493,0.
FA2,FA2,41838,43382,1544,0.
FA2,FA2,50140,51104,964,0.
FA2,FA2,56188,58957,2769,0.
FA2,FA2,60530,61241,711,0.
FA2,FA2,61931,63114,1183,0.
FA2,FA2,63472,64319,847,0.
FA2,FA2,64617,65697,1080,0.
FA2,FA2,68732,70146,1414,0.
FA2,FA2,86082,87495,1413,0.
FA2,FA2,95788,96553,765,0.
FA2,FA2,100918,101688,770,0.
FA2,FA2,130719,131110,391,0.
FA2,FA2,132613,133006,393,0.
FA2,FA2,133993,134446,453,0.
FA2,FA2,135599,136765,1166,0.
FA2,FA2,138172,139540,1368,0.
FA2,FA2,140475,141179,704,0.
FA2,FA2,142296,143527,1231,0.
FA3,FA3,4382,5198,816,0.
FA3,FA3,43247,44322,1075,0.
FA3,FA3,45377,45918,541,0.
FA3,FA3,58990,59276,286,0.
FA3,FA3,79078,80397,1319,0.
FA3,FA3,83550,85250,1700,0.
FA3,FA3,85570,86084,514,0.
FA3,FA3,87390,88697,1307,0.
FA3,FA3,89283,91091,1808,0.
FA3,FA3,92319,94104,1785,0.
FA3,FA3,94384,96462,2078,0.
FA3,FA3,97862,98376,514,0.
FA3,FA3,107491,107723,232,0.
FA3,FA3,116970,117844,874,0.
FA3,FA3,120153,120416,263,0.
MA1,MA1,1693,3517,1824,0.
MA1,MA1,20235,21172,937,0.
MA1,MA1,23592,24951,1359,0.
MA1,MA1,25335,26068,733,0.
MA1,MA1,28912,30312,1400,0.
MA1,MA1,32540,33452,912,0.
MA1,MA1,135022,135377,355,0.
MA1,MA1,139895,140345,450,0.
MA1,MA1,148804,149231,427,0.
MA2,MA2,2860,3073,213,0.
MA2,MA2,3485,3772,287,0.
MA2,MA2,6956,7540,584,0.
MA2,MA2,18277,19214,937,0.
MA2,MA2,21153,21602,449,0.
MA2,MA2,22465,23547,1082,0.
MA2,MA2,26097,27628,1531,0.
MA2,MA2,35758,36247,489,0.
MA2,MA2,39153,39957,804,0.
MA2,MA2,47508,48426,918,0.
MA2,MA2,48612,49364,752,0.
MA2,MA2,54895,55697,802,0.
MA2,MA2,149522,150266,744,0.
MA3,MA3,39850,40122,272,0.
MA3,MA3,40237,40921,684,0.
MA3,MA3,49775,50214,439,0.
MA3,MA3,100416,101477,1061,0.
UC1,UC1,5863,6371,508,0.
UC1,UC1,7742,8026,284,0.
UC1,UC1,8214,8824,610,0.
UC1,UC1,12449,12781,332,0.
UC1,UC1,14501,15328,827,0.
UC1,UC1,17104,17970,866,0.
UC1,UC1,20410,20863,453,0.
UC1,UC1,21605,22250,645,0.
UC1,UC1,22690,23342,652,0.
UC1,UC1,46938,47208,270,0.
UC1,UC1,69762,70266,504,0.
UC1,UC1,85110,85641,531,0.
UC1,UC1,86045,86912,867,0.
UC1,UC1,87905,89602,1697,0.
UC1,UC1,97231,97553,322,0.
UC1,UC1,111631,112530,899,0.
UC1,UC1,130371,132541,2170,0.
UC1,UC1,136127,148501,12374,0.
UC2,UC2,11595,12757,1162,0.
UC2,UC2,15706,15996,290,0.
UC2,UC2,51449,66791,15342,0.
UC2,UC2,70429,71429,1000,0.
UC2,UC2,78508,82120,3612,0.
UC2,UC2,83876,84866,990,0.
UC2,UC2,87485,100257,12772,0.
UC2,UC2,101732,107824,6092,0.
UC2,UC2,109172,110931,1759,0.
UC2,UC2,112390,114552,2162,0.
UC2,UC2,118254,120237,1983,0.
UC2,UC2,123846,125814,1968,0.
UC2,UC2,127355,132478,5123,0.
UC2,UC2,133397,143814,10417,0.
UC2,UC2,145706,146592,886,0.
UU1,UU1,69466,69769,303,0.
MC1,MC1,0,185,185,0.
MC1,MC1,785,1644,859,0.
MC1,MC1,2611,2819,208,0.
MC1,MC1,3190,3430,240,0.
MC1,MC1,3801,4022,221,0.
MC1,MC1,4420,4732,312,0.
MC1,MC1,4885,5576,691,0.
MC1,MC1,9296,9654,358,0.
MC1,MC1,23374,23584,210,0.
MC1,MC1,24244,24547,303,0.
MC1,MC1,46073,46674,601,0.
MC1,MC1,121680,122355,675,0.
FA4,FA4,44498,45983,1485,0.
FA4,FA4,47201,48146,945,0.
FA4,FA4,48872,50039,1167,0.
FA4,FA4,53918,54977,1059,0.
FA4,FA4,66518,68509,1991,0.
FA4,FA4,114560,116729,2169,0.
FA4,FA4,117501,119458,1957,0.
FA4,FA4,120778,121749,971,0.
FA4,FA4,122722,123521,799,0.
FA4,FA4,144674,145517,843,0.
FA4,FA4,148573,149195,622,0.
FA5,FA5,8811,10201,1390,0.
FA5,FA5,10362,10899,537,0.
FA5,FA5,11550,12208,658,0.
FA5,FA5,13543,14130,587,0.
FA5,FA5,30426,31058,632,0.
FA5,FA5,31407,33194,1787,0.
FA5,FA5,36065,36553,488,0.
FA5,FA5,72762,73155,393,0.
FA5,FA5,84910,85497,587,0.
