tier,speaker,start,stop,dur,val
CHI,CHI,3532695,3533055,360,0.
CHI,CHI,3534044,3535184,1140,0.
CHI,CHI,5469090,5470050,960,0.
CHI,CHI,5470695,5471680,985,0.
CHI,CHI,5474302,5474481,179,0.
CHI,CHI,5478578,5479425,847,0.
CHI,CHI,5480038,5480651,613,0.
CHI,CHI,5481047,5481334,287,0.
CHI,CHI,5486003,5486387,384,0.
CHI,CHI,5488384,5488733,349,0.
CHI,CHI,5490671,5491446,775,0.
CHI,CHI,5492912,5493308,396,0.
CHI,CHI,5497056,5497407,351,0.
CHI,CHI,5500393,5500853,460,0.
CHI,CHI,5510393,5510636,243,0.
CHI,CHI,5512715,5513044,329,0.
CHI,CHI,5514343,5514563,220,0.
CHI,CHI,5520428,5521012,584,0.
CHI,CHI,5524472,5524947,475,0.
CHI,CHI,5525830,5526232,402,0.
CHI,CHI,5527038,5527305,267,0.
CHI,CHI,5532956,5533416,460,0.
CHI,CHI,5534044,5534466,422,0.
CHI,CHI,5535311,5536176,865,0.
CHI,CHI,5539668,5540020,352,0.
CHI,CHI,5540554,5541214,660,0.
CHI,CHI,5547378,5547944,566,0.
CHI,CHI,5548595,5549041,446,0.
CHI,CHI,5557900,5558252,352,0.
CHI,CHI,5564642,5564842,200,0.
CHI,CHI,5565431,5565921,490,0.
CHI,CHI,5567842,5568161,319,0.
CHI,CHI,5568542,5568815,273,0.
CHI,CHI,5568979,5569830,851,0.
CHI,CHI,5570490,5570765,275,0.
CHI,CHI,5573352,5573742,390,0.
CHI,CHI,5587405,5587677,272,0.
CHI,CHI,5591135,5591463,328,0.
CHI,CHI,5597666,5598748,1082,0.
CHI,CHI,5599352,5599994,642,0.
CHI,CHI,5602215,5602886,671,0.
CHI,CHI,5604188,5604827,639,0.
CHI,CHI,5606754,5607255,501,0.
CHI,CHI,5613510,5614182,672,0.
CHI,CHI,5615017,5615821,804,0.
CHI,CHI,5616941,5618006,1065,0.
CHI,CHI,5618783,5620185,1402,0.
CHI,CHI,5620507,5621695,1188,0.
CHI,CHI,5622364,5622847,483,0.
CHI,CHI,5628493,5629211,718,0.
CHI,CHI,5630141,5630789,648,0.
CHI,CHI,5632774,5633278,504,0.
CHI,CHI,5635847,5636255,408,0.
CHI,CHI,5636539,5636742,203,0.
CHI,CHI,5638097,5639182,1085,0.
CHI,CHI,5640850,5641707,857,0.
CHI,CHI,5642015,5642167,152,0.
CHI,CHI,5642707,5643929,1222,0.
CHI,CHI,5648680,5649003,323,0.
CHI,CHI,5649451,5649739,288,0.
CHI,CHI,5650067,5650337,270,0.
CHI,CHI,5651308,5652270,962,0.
CHI,CHI,5652789,5652991,202,0.
CHI,CHI,7096205,7096704,499,0.
CHI,CHI,7096966,7097815,849,0.
CHI,CHI,7098267,7098815,548,0.
CHI,CHI,7100613,7100974,361,0.
CHI,CHI,7101912,7102173,261,0.
CHI,CHI,7102498,7102695,197,0.
CHI,CHI,7103528,7103730,202,0.
CHI,CHI,7113199,7113657,458,0.
CHI,CHI,7114237,7114762,525,0.
CHI,CHI,7119824,7119965,141,0.
CHI,CHI,7120671,7121105,434,0.
CHI,CHI,7123903,7124369,466,0.
CHI,CHI,7124610,7124976,366,0.
CHI,CHI,7125183,7125614,431,0.
CHI,CHI,7126230,7126519,289,0.
CHI,CHI,7127631,7127873,242,0.
CHI,CHI,7129326,7129778,452,0.
CHI,CHI,7133088,7133343,255,0.
CHI,CHI,7135452,7135777,325,0.
CHI,CHI,7140090,7140323,233,0.
CHI,CHI,7140883,7141103,220,0.
CHI,CHI,7141757,7142369,612,0.
CHI,CHI,7144296,7144669,373,0.
CHI,CHI,7147267,7147481,214,0.
CHI,CHI,7148235,7148710,475,0.
CHI,CHI,7150577,7150714,137,0.
