tier,speaker,start,stop,dur,val
CHI,CHI,2249039,2249642,603,0.
CHI,CHI,2249855,2251413,1558,0.
CHI,CHI,2251584,2252916,1332,0.
CHI,CHI,2281341,2281849,508,0.
CHI,CHI,2288504,2289162,658,0.
CHI,CHI,2290589,2291172,583,0.
CHI,CHI,2295381,2296123,742,0.
CHI,CHI,2298622,2299667,1045,0.
CHI,CHI,2313866,2315497,1631,0.
CHI,CHI,2315754,2316061,307,0.
CHI,CHI,2326330,2327263,933,0.
CHI,CHI,2331715,2333091,1376,0.
CHI,CHI,2340251,2341067,816,0.
CHI,CHI,2341369,2342190,821,0.
CHI,CHI,2342749,2343916,1167,0.
CHI,CHI,2346151,2346715,564,0.
CHI,CHI,2346805,2349285,2480,0.
CHI,CHI,2350687,2353525,2838,0.
CHI,CHI,2354927,2356777,1850,0.
CHI,CHI,2363581,2364196,615,0.
CHI,CHI,2365403,2365776,373,0.
CHI,CHI,2366168,2366525,357,0.
CHI,CHI,2374034,2374575,541,0.
CHI,CHI,2377011,2377240,229,0.
CHI,CHI,2377715,2379821,2106,0.
CHI,CHI,2391175,2391543,368,0.
CHI,CHI,3428307,3428933,626,0.
CHI,CHI,3429784,3431391,1607,0.
CHI,CHI,3432229,3433162,933,0.
CHI,CHI,3434972,3435922,950,0.
CHI,CHI,3441697,3442281,584,0.
CHI,CHI,3443017,3443587,570,0.
CHI,CHI,3444760,3445492,732,0.
CHI,CHI,3448110,3449240,1130,0.
CHI,CHI,3451062,3451469,407,0.
CHI,CHI,3452453,3454000,1547,0.
CHI,CHI,3455749,3455972,223,0.
CHI,CHI,3457391,3459983,2592,0.
CHI,CHI,3461347,3462447,1100,0.
CHI,CHI,3463207,3464548,1341,0.
CHI,CHI,3465475,3466246,771,0.
CHI,CHI,3466877,3467118,241,0.
CHI,CHI,3467296,3467922,626,0.
CHI,CHI,3469034,3469213,179,0.
CHI,CHI,3469721,3470235,514,0.
CHI,CHI,3832849,3833268,419,0.
CHI,CHI,3836106,3836442,336,0.
CHI,CHI,3836643,3837984,1341,0.
CHI,CHI,3841458,3842375,917,0.
CHI,CHI,3848317,3849492,1175,0.
CHI,CHI,3852754,3853929,1175,0.
CHI,CHI,3854749,3856039,1290,0.
CHI,CHI,3856754,3857933,1179,0.
CHI,CHI,3858525,3859978,1453,0.
CHI,CHI,3862128,3862679,551,0.
CHI,CHI,3862900,3863375,475,0.
CHI,CHI,3863861,3865525,1664,0.
CHI,CHI,3865961,3867106,1145,0.
CHI,CHI,3867805,3868168,363,0.
CHI,CHI,3877196,3878134,938,0.
CHI,CHI,5637358,5640152,2794,0.
CHI,CHI,5641850,5643559,1709,0.
CHI,CHI,5644855,5645358,503,0.
CHI,CHI,5645962,5646436,474,0.
CHI,CHI,5647369,5649051,1682,0.
CHI,CHI,5649822,5652291,2469,0.
CHI,CHI,5653666,5653978,312,0.
CHI,CHI,5654559,5654973,414,0.
CHI,CHI,5664978,5666146,1168,0.
CHI,CHI,5668040,5669168,1128,0.
CHI,CHI,5671431,5672358,927,0.
CHI,CHI,5673409,5674733,1324,0.
CHI,CHI,5677140,5678263,1123,0.
CHI,CHI,5679928,5681140,1212,0.
CHI,CHI,5682427,5683065,638,0.
CHI,CHI,5683429,5685072,1643,0.
CHI,CHI,5692023,5693188,1165,0.
CHI,CHI,5695302,5696124,822,0.
CHI,CHI,5697194,5697369,175,0.
CHI,CHI,5784168,5784906,738,0.
CHI,CHI,5785509,5786749,1240,0.
CHI,CHI,5791006,5792062,1056,0.
CHI,CHI,5806928,5810152,3224,0.
CHI,CHI,5895314,5896643,1329,0.
CHI,CHI,5923128,5923958,830,0.
CHI,CHI,5924593,5926006,1413,0.
CHI,CHI,5926997,5928392,1395,0.
CHI,CHI,6216190,6217442,1252,0.
CHI,CHI,6218984,6219828,844,0.
CHI,CHI,6223554,6225247,1693,0.
CHI,CHI,6228766,6229140,374,0.
CHI,CHI,6238515,6239917,1402,0.
CHI,CHI,6241716,6242962,1246,0.
CHI,CHI,6245299,6245728,429,0.
CHI,CHI,6247006,6248593,1587,0.
