tier,speaker,start,stop,dur,val
CHI,CHI,1069232,1070016,784,0.
CHI,CHI,1072172,1072610,438,0.
CHI,CHI,1084043,1084648,605,0.
CHI,CHI,1090421,1091508,1087,0.
CHI,CHI,1093470,1094772,1302,0.
CHI,CHI,1097360,1098659,1299,0.
CHI,CHI,1102925,1104318,1393,0.
CHI,CHI,1111367,1111518,151,0.
CHI,CHI,1111681,1111875,194,0.
CHI,CHI,1112124,1112335,211,0.
CHI,CHI,1113362,1114124,762,0.
CHI,CHI,1116016,1117767,1751,0.
CHI,CHI,1118524,1119724,1200,0.
CHI,CHI,2329762,2330464,702,0.
CHI,CHI,2331043,2331691,648,0.
CHI,CHI,2332237,2332837,600,0.
CHI,CHI,2333324,2333918,594,0.
CHI,CHI,2334578,2335026,448,0.
CHI,CHI,2335535,2336054,519,0.
CHI,CHI,2336718,2337264,546,0.
CHI,CHI,2339681,2340037,356,0.
CHI,CHI,2348826,2349599,773,0.
CHI,CHI,2351351,2351913,562,0.
CHI,CHI,2353086,2353545,459,0.
CHI,CHI,2354994,2355432,438,0.
CHI,CHI,2356832,2357372,540,0.
CHI,CHI,2357902,2358356,454,0.
CHI,CHI,2359605,2359967,362,0.
CHI,CHI,2361421,2361670,249,0.
CHI,CHI,2364454,2365178,724,0.
CHI,CHI,2365432,2365605,173,0.
CHI,CHI,2367524,2368221,697,0.
CHI,CHI,2369632,2370675,1043,0.
CHI,CHI,2372362,2372772,410,0.
CHI,CHI,2375730,2376886,1156,0.
CHI,CHI,2377464,2378297,833,0.
CHI,CHI,2385110,2385463,353,0.
CHI,CHI,2386897,2387372,475,0.
CHI,CHI,2388681,2389681,1000,0.
CHI,CHI,2389764,2390500,736,0.
CHI,CHI,3572291,3572513,222,0.
CHI,CHI,3574059,3574383,324,0.
CHI,CHI,3595035,3595124,89,0.
CHI,CHI,3604248,3605048,800,0.
CHI,CHI,3671378,3672426,1048,0.
CHI,CHI,3674751,3676064,1313,0.
CHI,CHI,3676259,3676599,340,0.
CHI,CHI,3677372,3678129,757,0.
CHI,CHI,3681940,3682518,578,0.
CHI,CHI,3695501,3695750,249,0.
CHI,CHI,3696159,3696366,207,0.
CHI,CHI,3716699,3717268,569,0.
CHI,CHI,3718371,3719119,748,0.
CHI,CHI,3720969,3721456,487,0.
CHI,CHI,3724246,3725137,891,0.
