tier,speaker,start,stop,dur,val
CHI,CHI,528155,528472,317,0.
CHI,CHI,531909,533351,1442,0.
CHI,CHI,537233,537555,322,0.
CHI,CHI,538075,538954,879,0.
CHI,CHI,540293,542620,2327,0.
CHI,CHI,543070,543608,538,0.
CHI,CHI,549238,550361,1123,0.
CHI,CHI,552310,552455,145,0.
CHI,CHI,562798,564246,1448,0.
CHI,CHI,570126,571632,1506,0.
CHI,CHI,571755,572824,1069,0.
CHI,CHI,573120,573864,744,0.
CHI,CHI,573976,574376,400,0.
CHI,CHI,579962,580430,468,0.
CHI,CHI,583528,585577,2049,0.
CHI,CHI,586769,587295,526,0.
CHI,CHI,590772,591953,1181,0.
CHI,CHI,593433,593953,520,0.
CHI,CHI,597746,598338,592,0.
CHI,CHI,600930,601387,457,0.
CHI,CHI,602712,603384,672,0.
CHI,CHI,603959,604472,513,0.
CHI,CHI,612721,616331,3610,0.
CHI,CHI,621399,622448,1049,0.
CHI,CHI,640235,643355,3120,0.
CHI,CHI,643827,646025,2198,0.
CHI,CHI,672009,672344,335,0.
CHI,CHI,879643,879893,250,0.
CHI,CHI,880094,880430,336,0.
CHI,CHI,880712,882062,1350,0.
CHI,CHI,882246,883936,1690,0.
CHI,CHI,884545,886626,2081,0.
CHI,CHI,887039,888307,1268,0.
CHI,CHI,888591,890919,2328,0.
CHI,CHI,894117,894430,313,0.
CHI,CHI,894764,895154,390,0.
CHI,CHI,895522,896146,624,0.
CHI,CHI,902335,902614,279,0.
CHI,CHI,902867,905103,2236,0.
CHI,CHI,905927,906738,811,0.
CHI,CHI,907284,907876,592,0.
CHI,CHI,908137,908597,460,0.
CHI,CHI,908904,909741,837,0.
CHI,CHI,910453,910939,486,0.
CHI,CHI,911427,911902,475,0.
CHI,CHI,912301,912914,613,0.
CHI,CHI,913402,913631,229,0.
CHI,CHI,916943,917134,191,0.
CHI,CHI,917307,917562,255,0.
CHI,CHI,917848,918185,337,0.
CHI,CHI,918483,918889,406,0.
CHI,CHI,922499,922707,208,0.
CHI,CHI,922880,923399,519,0.
CHI,CHI,923531,924091,560,0.
CHI,CHI,924433,925304,871,0.
CHI,CHI,925663,926534,871,0.
CHI,CHI,926870,927531,661,0.
CHI,CHI,927927,928682,755,0.
CHI,CHI,932210,932597,387,0.
CHI,CHI,932829,933222,393,0.
CHI,CHI,933565,934059,494,0.
CHI,CHI,934524,935921,1397,0.
CHI,CHI,937037,941196,4159,0.
CHI,CHI,2105308,2105915,607,0.
CHI,CHI,2112127,2113117,990,0.
CHI,CHI,2113445,2114058,613,0.
CHI,CHI,2137266,2137978,712,0.
CHI,CHI,2148227,2148744,517,0.
CHI,CHI,2149510,2149978,468,0.
CHI,CHI,3586308,3587877,1569,0.
CHI,CHI,3589012,3589417,405,0.
CHI,CHI,3589996,3590292,296,0.
CHI,CHI,3601182,3601731,549,0.
CHI,CHI,3602542,3603656,1114,0.
CHI,CHI,3603731,3604015,284,0.
CHI,CHI,3604156,3605515,1359,0.
CHI,CHI,3605693,3606898,1205,0.
CHI,CHI,3629224,3630057,833,0.
CHI,CHI,3762553,3765015,2462,0.
CHI,CHI,3773902,3777364,3462,0.
CHI,CHI,3780625,3781087,462,0.
CHI,CHI,3784269,3784652,383,0.
CHI,CHI,3784769,3785231,462,0.
CHI,CHI,3785659,3786417,758,0.
CHI,CHI,3799201,3800508,1307,0.
CHI,CHI,3800849,3801754,905,0.
CHI,CHI,3802084,3802428,344,0.
CHI,CHI,3803470,3804815,1345,0.
CHI,CHI,3805118,3806118,1000,0.
CHI,CHI,3806981,3808254,1273,0.
CHI,CHI,3811883,3813379,1496,0.
CHI,CHI,3813834,3814890,1056,0.
CHI,CHI,3815640,3816663,1023,0.
CHI,CHI,3817421,3817750,329,0.
CHI,CHI,3818656,3819493,837,0.
CHI,CHI,3819925,3821190,1265,0.
CHI,CHI,3821739,3822796,1057,0.
CHI,CHI,3823364,3824390,1026,0.
CHI,CHI,3824940,3825951,1011,0.
CHI,CHI,5860361,5860501,140,0.
CHI,CHI,5861194,5861508,314,0.
CHI,CHI,5862270,5862698,428,0.
CHI,CHI,5864986,5865520,534,0.
CHI,CHI,5866039,5866694,655,0.
CHI,CHI,5867459,5868031,572,0.
CHI,CHI,5868611,5869027,416,0.
CHI,CHI,5875489,5876039,550,0.
CHI,CHI,5882111,5882644,533,0.
CHI,CHI,5902834,5903266,432,0.
CHI,CHI,5903668,5904103,435,0.
CHI,CHI,6320368,6320811,443,0.
CHI,CHI,6323516,6325774,2258,0.
CHI,CHI,6326467,6326677,210,0.
CHI,CHI,6331849,6332520,671,0.
CHI,CHI,6332946,6333713,767,0.
CHI,CHI,6336956,6341365,4409,0.
CHI,CHI,6344262,6345217,955,0.
CHI,CHI,6346584,6347027,443,0.
CHI,CHI,6347740,6347982,242,0.
CHI,CHI,6348371,6348670,299,0.
CHI,CHI,6349255,6349857,602,0.
CHI,CHI,6350354,6350949,595,0.
CHI,CHI,6351476,6351855,379,0.
CHI,CHI,6351978,6352860,882,0.
CHI,CHI,6354641,6354955,314,0.
CHI,CHI,6369137,6372334,3197,0.
CHI,CHI,6372848,6373308,460,0.
CHI,CHI,6380262,6380641,379,0.
CHI,CHI,6381649,6381955,306,0.
CHI,CHI,6384073,6384425,352,0.
CHI,CHI,6385133,6385429,296,0.
CHI,CHI,6386160,6386448,288,0.
CHI,CHI,6387179,6387535,356,0.
CHI,CHI,6388592,6388857,265,0.
CHI,CHI,6389293,6389758,465,0.
CHI,CHI,6390429,6390830,401,0.
CHI,CHI,6392152,6393368,1216,0.
CHI,CHI,6393664,6393967,303,0.
CHI,CHI,6395967,6396452,485,0.
CHI,CHI,6396645,6397077,432,0.
CHI,CHI,6397217,6397770,553,0.
CHI,CHI,6398024,6398497,473,0.
CHI,CHI,6398743,6399171,428,0.
CHI,CHI,6402455,6406387,3932,0.
CHI,CHI,6406479,6406914,435,0.
CHI,CHI,6407251,6407834,583,0.
CHI,CHI,6412940,6414133,1193,0.
CHI,CHI,6415569,6415815,246,0.
CHI,CHI,6422312,6423164,852,0.
CHI,CHI,6424577,6425039,462,0.
CHI,CHI,6428474,6428781,307,0.
CHI,CHI,6429520,6429827,307,0.
CHI,CHI,6434940,6435213,273,0.
CHI,CHI,6447342,6447664,322,0.
CHI,CHI,6448477,6448781,304,0.
CHI,CHI,6449437,6449664,227,0.
CHI,CHI,6450346,6450800,454,0.
CHI,CHI,6451698,6452035,337,0.
CHI,CHI,6453296,6453550,254,0.
CHI,CHI,6454940,6455285,345,0.
CHI,CHI,6456683,6460531,3848,0.
CHI,CHI,6460554,6460830,276,0.
CHI,CHI,6463846,6464058,212,0.
CHI,CHI,6464721,6465008,287,0.
CHI,CHI,6663437,6664088,651,0.
CHI,CHI,6668603,6669338,735,0.
CHI,CHI,6669516,6673709,4193,0.
CHI,CHI,6675599,6676259,660,0.
CHI,CHI,6677065,6681103,4038,0.
CHI,CHI,6681967,6683842,1875,0.
CHI,CHI,6684107,6686709,2602,0.
CHI,CHI,6687474,6690384,2910,0.
CHI,CHI,6695615,6698705,3090,0.
CHI,CHI,6699080,6701595,2515,0.
CHI,CHI,6701950,6702990,1040,0.
CHI,CHI,6704580,6708024,3444,0.
CHI,CHI,6708429,6709880,1451,0.
CHI,CHI,6710629,6711374,745,0.
CHI,CHI,6711840,6714840,3000,0.
CHI,CHI,6714971,6716830,1859,0.
CHI,CHI,7074822,7075188,366,0.
CHI,CHI,7082306,7083845,1539,0.
CHI,CHI,7097068,7097628,560,0.
CHI,CHI,7097747,7098352,605,0.
CHI,CHI,7098871,7099378,507,0.
CHI,CHI,7099695,7100919,1224,0.
CHI,CHI,7101994,7103598,1604,0.
CHI,CHI,7104068,7104919,851,0.
CHI,CHI,7105255,7106016,761,0.
CHI,CHI,7106344,7107628,1284,0.
CHI,CHI,7107971,7109434,1463,0.
CHI,CHI,7110203,7110785,582,0.
CHI,CHI,7111031,7111486,455,0.
CHI,CHI,7111850,7112919,1069,0.
CHI,CHI,7119471,7120300,829,0.
CHI,CHI,7120576,7124889,4313,0.
CHI,CHI,7125255,7125673,418,0.
CHI,CHI,9974024,9975315,1291,0.
CHI,CHI,9977584,9977927,343,0.
CHI,CHI,9979593,9981054,1461,0.
CHI,CHI,10013651,10014017,366,0.
CHI,CHI,10020845,10021077,232,0.
CHI,CHI,10096181,10096741,560,0.
CHI,CHI,11391174,11395502,4328,0.
CHI,CHI,11402271,11403069,798,0.
CHI,CHI,11423107,11425584,2477,0.
CHI,CHI,11426040,11426696,656,0.
CHI,CHI,11427525,11428226,701,0.
CHI,CHI,11429472,11430360,888,0.
CHI,CHI,11432696,11433338,642,0.
CHI,CHI,11435069,11436517,1448,0.
CHI,CHI,11446350,11447233,883,0.
CHI,CHI,11447388,11448353,965,0.
CHI,CHI,14117172,14117703,531,0.
CHI,CHI,19905646,19911318,5672,0.
CHI,CHI,19913802,19918012,4210,0.
CHI,CHI,19918840,19919320,480,0.
CHI,CHI,19919558,19922558,3000,0.
CHI,CHI,19923134,19928878,5744,0.
CHI,CHI,19929518,19931584,2066,0.
CHI,CHI,19932420,19934984,2564,0.
CHI,CHI,19935638,19941328,5690,0.
CHI,CHI,19941852,19945210,3358,0.
CHI,CHI,19945780,19948882,3102,0.
CHI,CHI,19949226,19950350,1124,0.
CHI,CHI,19950694,19952730,2036,0.
CHI,CHI,19953226,19954934,1708,0.
CHI,CHI,19955350,19957386,2036,0.
CHI,CHI,19957914,19958564,650,0.
CHI,CHI,19959522,19961682,2160,0.
CHI,CHI,19962090,19964036,1946,0.
CHI,CHI,19964402,19966506,2104,0.
CHI,CHI,19967018,19971150,4132,0.
CHI,CHI,19971600,19974596,2996,0.
CHI,CHI,19977216,19978950,1734,0.
CHI,CHI,19979418,19979938,520,0.
CHI,CHI,19981226,19983496,2270,0.
CHI,CHI,19983578,19984333,755,0.
CHI,CHI,19984804,19985276,472,0.
CHI,CHI,19986524,19987000,476,0.
CHI,CHI,19987806,19991392,3586,0.
CHI,CHI,19991800,19996324,4524,0.
CHI,CHI,19996736,19997728,992,0.
CHI,CHI,19998014,19998784,770,0.
CHI,CHI,19999580,20002672,3092,0.
CHI,CHI,20003276,20005724,2448,0.
CHI,CHI,20006244,20007872,1628,0.
CHI,CHI,20008128,20009878,1750,0.
CHI,CHI,20010244,20011702,1458,0.
CHI,CHI,20012094,20013260,1166,0.
CHI,CHI,20016230,20016490,260,0.
CHI,CHI,20271591,20271778,187,0.
CHI,CHI,20272946,20273132,186,0.
CHI,CHI,20274478,20274638,160,0.
CHI,CHI,20282328,20282690,362,0.
CHI,CHI,20284460,20284706,246,0.
CHI,CHI,20320034,20320396,362,0.
CHI,CHI,20327184,20327452,268,0.
CHI,CHI,20337278,20337510,232,0.
CHI,CHI,20366910,20367180,270,0.
CHI,CHI,21045320,21045596,276,0.
CHI,CHI,21050744,21051124,380,0.
CHI,CHI,21054774,21055218,444,0.
CHI,CHI,21056652,21057144,492,0.
CHI,CHI,21057754,21058366,612,0.
CHI,CHI,21061532,21061844,312,0.
CHI,CHI,21062744,21063796,1052,0.
CHI,CHI,21065630,21066026,396,0.
CHI,CHI,21104936,21105626,690,0.
CHI,CHI,21107490,21107780,290,0.
CHI,CHI,21110200,21110652,452,0.
CHI,CHI,21111944,21112332,388,0.
CHI,CHI,21113328,21113842,514,0.
CHI,CHI,21115924,21116234,310,0.
CHI,CHI,21125248,21125604,356,0.
CHI,CHI,21126278,21126864,586,0.
CHI,CHI,21140248,21140898,650,0.
CHI,CHI,21141604,21141954,350,0.
CHI,CHI,21142642,21143234,592,0.
CHI,CHI,21144396,21144810,414,0.
CHI,CHI,21145540,21145936,396,0.
CHI,CHI,21146502,21146946,444,0.
CHI,CHI,21148234,21148596,362,0.
CHI,CHI,21149154,21149456,302,0.
CHI,CHI,21150140,21150430,290,0.
CHI,CHI,21150988,21151340,352,0.
CHI,CHI,21155048,21155442,394,0.
CHI,CHI,21156604,21157094,490,0.
CHI,CHI,21162452,21163056,604,0.
CHI,CHI,21163482,21164140,658,0.
CHI,CHI,21164818,21165248,430,0.
CHI,CHI,21166766,21167026,260,0.
CHI,CHI,21175537,21176090,553,0.
CHI,CHI,21176498,21177312,814,0.
CHI,CHI,21180510,21180780,270,0.
CHI,CHI,21183644,21184354,710,0.
CHI,CHI,21188830,21189026,196,0.
CHI,CHI,21189302,21189788,486,0.
CHI,CHI,21191558,21191962,404,0.
CHI,CHI,21195506,21195974,468,0.
CHI,CHI,21200336,21200610,274,0.
CHI,CHI,21203690,21204000,310,0.
CHI,CHI,21204830,21205580,750,0.
CHI,CHI,21206112,21206570,458,0.
CHI,CHI,21207424,21207716,292,0.
CHI,CHI,21209404,21209842,438,0.
CHI,CHI,21210856,21211562,706,0.
CHI,CHI,21212638,21212848,210,0.
CHI,CHI,21214132,21214404,272,0.
CHI,CHI,21229800,21231124,1324,0.
CHI,CHI,21232422,21232860,438,0.
CHI,CHI,21235456,21235952,496,0.
CHI,CHI,21240192,21240580,388,0.
CHI,CHI,21244736,21244928,192,0.
CHI,CHI,21247140,21247544,404,0.
CHI,CHI,21253291,21253780,489,0.
CHI,CHI,21255094,21255562,468,0.
CHI,CHI,21256536,21256690,154,0.
CHI,CHI,21257272,21257520,248,0.
CHI,CHI,21259098,21259278,180,0.
CHI,CHI,21261804,21262180,376,0.
CHI,CHI,21263792,21263978,186,0.
CHI,CHI,21267736,21268306,570,0.
CHI,CHI,21274350,21275528,1178,0.
CHI,CHI,21282676,21283404,728,0.
CHI,CHI,21283799,21284490,691,0.
CHI,CHI,21292306,21293145,839,0.
CHI,CHI,21294676,21295396,720,0.
CHI,CHI,21304932,21305222,290,0.
CHI,CHI,21306852,21307180,328,0.
CHI,CHI,21308400,21308886,486,0.
CHI,CHI,21310792,21311210,418,0.
CHI,CHI,21312200,21312694,494,0.
CHI,CHI,21313102,21313588,486,0.
CHI,CHI,21313886,21314378,492,0.
CHI,CHI,21314712,21315378,666,0.
CHI,CHI,21320960,21321174,214,0.
CHI,CHI,21322910,21323324,414,0.
CHI,CHI,21326030,21326682,652,0.
CHI,CHI,21336048,21336864,816,0.
CHI,CHI,21355864,21356144,280,0.
CHI,CHI,21358452,21358690,238,0.
CHI,CHI,21359652,21360034,382,0.
CHI,CHI,21362136,21363418,1282,0.
CHI,CHI,21365252,21365818,566,0.
CHI,CHI,21383110,21383324,214,0.
CHI,CHI,22704444,22704710,266,0.
CHI,CHI,22725920,22726344,424,0.
CHI,CHI,22730056,22730248,192,0.
CHI,CHI,22756286,22756524,238,0.
CHI,CHI,22772502,22773214,712,0.
CHI,CHI,22780506,22782450,1944,0.
CHI,CHI,22828034,22828234,200,0.
CHI,CHI,22833502,22834546,1044,0.
CHI,CHI,26279912,26280876,964,0.
CHI,CHI,26297486,26297780,294,0.
CHI,CHI,26303268,26303626,358,0.
CHI,CHI,26304936,26305536,600,0.
CHI,CHI,26308894,26309136,242,0.
CHI,CHI,26313370,26313634,264,0.
CHI,CHI,26315906,26316120,214,0.
CHI,CHI,26318634,26318818,184,0.
CHI,CHI,26325248,26325792,544,0.
CHI,CHI,26326638,26326844,206,0.
CHI,CHI,26330286,26330876,590,0.
CHI,CHI,26331788,26331908,120,0.
CHI,CHI,27976142,27976508,366,0.
CHI,CHI,27977732,27978184,452,0.
CHI,CHI,27978306,27978750,444,0.
CHI,CHI,27978860,27980222,1362,0.
CHI,CHI,27982064,27983132,1068,0.
CHI,CHI,27984260,27985034,774,0.
CHI,CHI,27985512,27987460,1948,0.
CHI,CHI,27987618,27988898,1280,0.
CHI,CHI,27989026,27991090,2064,0.
CHI,CHI,27991580,27992512,932,0.
CHI,CHI,27993556,27993778,222,0.
CHI,CHI,27994380,27994980,600,0.
CHI,CHI,27995230,27995588,358,0.
CHI,CHI,27995770,27996140,370,0.
CHI,CHI,27997548,27997782,234,0.
CHI,CHI,27998358,27998950,592,0.
CHI,CHI,28001116,28001872,756,0.
CHI,CHI,28002276,28002916,640,0.
CHI,CHI,28004026,28004750,724,0.
CHI,CHI,28005346,28006132,786,0.
CHI,CHI,28006912,28007502,590,0.
CHI,CHI,28008384,28008742,358,0.
CHI,CHI,28012098,28012520,422,0.
CHI,CHI,28013902,28014596,694,0.
CHI,CHI,28016192,28016720,528,0.
CHI,CHI,28018312,28021626,3314,0.
CHI,CHI,28023508,28024166,658,0.
CHI,CHI,28024792,28025388,596,0.
CHI,CHI,28026506,28027010,504,0.
CHI,CHI,28029022,28029460,438,0.
CHI,CHI,28034294,28034950,656,0.
FA1,FA1,553262,554042,780,0.
FA1,FA1,564818,566343,1525,0.
FA1,FA1,567160,568040,880,0.
FA1,FA1,569895,570164,269,0.
