tier,speaker,start,stop,dur,val
CHI,CHI,47080,48541,1461,0.
CHI,CHI,49152,50454,1302,0.
CHI,CHI,50992,52927,1935,0.
CHI,CHI,53656,54767,1111,0.
CHI,CHI,55996,57942,1946,0.
CHI,CHI,58782,59648,866,0.
CHI,CHI,60549,61606,1057,0.
CHI,CHI,63881,64751,870,0.
CHI,CHI,66229,66729,500,0.
CHI,CHI,67950,68931,981,0.
CHI,CHI,69328,70770,1442,0.
CHI,CHI,72797,75057,2260,0.
CHI,CHI,76129,77091,962,0.
CHI,CHI,77721,78614,893,0.
CHI,CHI,79061,80477,1416,0.
CHI,CHI,80866,81893,1027,0.
CHI,CHI,82236,83503,1267,0.
CHI,CHI,84030,85568,1538,0.
CHI,CHI,85885,86702,817,0.
CHI,CHI,119583,121629,2046,0.
CHI,CHI,125580,126988,1408,0.
FA1,FA1,22232,24229,1997,0.
FA1,FA1,26881,28908,2027,0.
FA1,FA1,30729,31793,1064,0.
FA1,FA1,37938,38893,955,0.
FA2,FA2,5152,5790,638,0.
FA2,FA2,23262,24864,1602,0.
FA2,FA2,26492,27374,882,0.
FA2,FA2,29084,30576,1492,0.
FA2,FA2,30805,31796,991,0.
FA2,FA2,32572,34016,1444,0.
FA2,FA2,41461,43881,2420,0.
FA2,FA2,50687,51156,469,0.
UC1,UC1,7670,8442,772,0.
UC1,UC1,9229,10614,1385,0.
UC1,UC1,13927,15290,1363,0.
UC1,UC1,91932,92415,483,0.
UC2,UC2,8315,8670,355,0.
UC2,UC2,101026,101522,496,0.
UC2,UC2,106379,107355,976,0.
UC2,UC2,107697,108866,1169,0.
MA1,MA1,53083,53396,313,0.
MA1,MA1,55000,55583,583,0.
MA1,MA1,57965,58316,351,0.
MA1,MA1,59648,60274,626,0.
MA1,MA1,62580,63251,671,0.
MA1,MA1,64881,66049,1168,0.
MA1,MA1,66900,67648,748,0.
MA1,MA1,70885,71854,969,0.
MA1,MA1,75534,75931,397,0.
MA1,MA1,88229,88656,427,0.
MA1,MA1,89618,90290,672,0.
MA2,MA2,70896,71202,306,0.
MA2,MA2,71565,72296,731,0.
FA3,FA3,54874,55263,389,0.
FA3,FA3,55445,56398,953,0.
FA3,FA3,61660,63347,1687,0.
FA3,FA3,65305,65996,691,0.
FA3,FA3,68870,69847,977,0.
FA3,FA3,117695,118435,740,0.
FA3,FA3,118931,119839,908,0.
FA3,FA3,136473,137339,866,0.
FA4,FA4,116564,117015,451,0.
FA4,FA4,118354,118900,546,0.
FA4,FA4,121587,122667,1080,0.
FA4,FA4,127572,128198,626,0.
xds@FA1,FA1,22232,24229,1997,A
xds@FA1,FA1,26881,28908,2027,A
xds@FA1,FA1,30729,31793,1064,A
xds@FA1,FA1,37938,38893,955,A
xds@FA2,FA2,5152,5790,638,U
xds@FA2,FA2,23262,24864,1602,A
xds@FA2,FA2,26492,27374,882,A
xds@FA2,FA2,29084,30576,1492,A
xds@FA2,FA2,30805,31796,991,A
xds@FA2,FA2,32572,34016,1444,A
xds@FA2,FA2,41461,43881,2420,A
xds@FA2,FA2,50687,51156,469,A
xds@UC1,UC1,7670,8442,772,C
xds@UC1,UC1,9229,10614,1385,C
xds@UC1,UC1,13927,15290,1363,C
xds@UC1,UC1,91932,92415,483,C
xds@UC2,UC2,8315,8670,355,C
xds@UC2,UC2,101026,101522,496,C
xds@UC2,UC2,106379,107355,976,C
xds@UC2,UC2,107697,108866,1169,C
xds@MA1,MA1,53083,53396,313,T
xds@MA1,MA1,55000,55583,583,T
xds@MA1,MA1,57965,58316,351,T
xds@MA1,MA1,59648,60274,626,T
xds@MA1,MA1,62580,63251,671,T
xds@MA1,MA1,64881,66049,1168,T
xds@MA1,MA1,66900,67648,748,T
xds@MA1,MA1,70885,71854,969,T
xds@MA1,MA1,75534,75931,397,T
xds@MA1,MA1,88229,88656,427,C
xds@MA1,MA1,89618,90290,672,C
xds@MA2,MA2,70896,71202,306,A
xds@MA2,MA2,71565,72296,731,A
xds@FA3,FA3,54874,55263,389,A
xds@FA3,FA3,55445,56398,953,A
xds@FA3,FA3,61660,63347,1687,A
xds@FA3,FA3,65305,65996,691,A
xds@FA3,FA3,68870,69847,977,A
xds@FA3,FA3,117695,118435,740,A
xds@FA3,FA3,118931,119839,908,A
xds@FA3,FA3,136473,137339,866,A
xds@FA4,FA4,116564,117015,451,T
xds@FA4,FA4,118354,118900,546,T
xds@FA4,FA4,121587,122667,1080,T
xds@FA4,FA4,127572,128198,626,T
