tier,speaker,start,stop,dur,val
CHI,CHI,9564,11188,1624,0.
CHI,CHI,13499,15407,1908,0.
CHI,CHI,15667,16556,889,0.
CHI,CHI,17280,17590,310,0.
CHI,CHI,23768,24146,378,0.
CHI,CHI,26082,26515,433,0.
CHI,CHI,27059,27595,536,0.
CHI,CHI,28845,29373,528,0.
CHI,CHI,33623,34716,1093,0.
CHI,CHI,43804,44389,585,0.
CHI,CHI,47087,47438,351,0.
CHI,CHI,49139,49499,360,0.
CHI,CHI,50824,51198,374,0.
CHI,CHI,52971,53203,232,0.
CHI,CHI,56257,56497,240,0.
CHI,CHI,58984,59275,291,0.
CHI,CHI,60389,60654,265,0.
CHI,CHI,61829,62610,781,0.
CHI,CHI,64711,65786,1075,0.
CHI,CHI,66278,66917,639,0.
CHI,CHI,72559,72783,224,0.
CHI,CHI,85193,85600,407,0.
CHI,CHI,86188,87726,1538,0.
CHI,CHI,88567,106139,17572,0.
CHI,CHI,110360,113762,3402,0.
CHI,CHI,114951,115363,412,0.
CHI,CHI,116028,116835,807,0.
CHI,CHI,117265,118445,1180,0.
CHI,CHI,119005,126414,7409,0.
CHI,CHI,132657,135984,3327,0.
CHI,CHI,138255,138543,288,0.
CHI,CHI,147275,147667,392,0.
FA1,FA1,0,399,399,0.
FA1,FA1,835,1301,466,0.
FA1,FA1,8281,8923,642,0.
FA1,FA1,20085,20356,271,0.
FA1,FA1,31274,31947,673,0.
FA1,FA1,43563,44634,1071,0.
FA1,FA1,48709,49747,1038,0.
FA1,FA1,131022,131333,311,0.
MC1,MC1,899,1618,719,0.
MC1,MC1,4615,6061,1446,0.
MC1,MC1,11569,13373,1804,0.
MC1,MC1,21092,23257,2165,0.
MC1,MC1,24533,25672,1139,0.
MC1,MC1,34693,35332,639,0.
MC1,MC1,35445,36010,565,0.
MC1,MC1,36471,37162,691,0.
MC1,MC1,52368,53695,1327,0.
MC1,MC1,54757,55195,438,0.
MC1,MC1,71556,72044,488,0.
MC1,MC1,72525,73270,745,0.
MC1,MC1,100265,100896,631,0.
MC1,MC1,110020,110363,343,0.
MC1,MC1,111002,111293,291,0.
MC1,MC1,135190,136443,1253,0.
MC1,MC1,144128,144716,588,0.
MC1,MC1,147889,148463,574,0.
UC1,UC1,5981,8587,2606,0.
UC1,UC1,26530,26994,464,0.
UC1,UC1,36556,38177,1621,0.
UC1,UC1,117945,120615,2670,0.
UC1,UC1,121164,123422,2258,0.
UC1,UC1,125932,127682,1750,0.
FC1,FC1,16146,17327,1181,0.
FC1,FC1,18054,20074,2020,0.
FC1,FC1,22281,24097,1816,0.
FC1,FC1,104743,105333,590,0.
UC2,UC2,24126,24917,791,0.
UC2,UC2,28247,28788,541,0.
UC2,UC2,41298,41574,276,0.
UC2,UC2,41585,42164,579,0.
UC2,UC2,76298,77930,1632,0.
UC2,UC2,80306,81440,1134,0.
UC2,UC2,82886,83793,907,0.
UC2,UC2,96809,96989,180,0.
UC2,UC2,99770,100043,273,0.
UC2,UC2,101353,101664,311,0.
UC2,UC2,103041,103731,690,0.
UC2,UC2,149525,150430,905,0.
UC3,UC3,27872,28873,1001,0.
FC2,FC2,30368,30922,554,0.
FC2,FC2,128852,130254,1402,0.
FC2,FC2,137536,138097,561,0.
FC2,FC2,138479,140054,1575,0.
xds@FA1,FA1,0,399,399,C
xds@FA1,FA1,835,1301,466,C
xds@FA1,FA1,8281,8923,642,C
xds@FA1,FA1,20085,20356,271,C
xds@FA1,FA1,31274,31947,673,C
xds@FA1,FA1,43563,44634,1071,C
xds@FA1,FA1,48709,49747,1038,C
xds@FA1,FA1,131022,131333,311,C
xds@MC1,MC1,899,1618,719,A
xds@MC1,MC1,4615,6061,1446,A
xds@MC1,MC1,11569,13373,1804,C
xds@MC1,MC1,21092,23257,2165,B
xds@MC1,MC1,24533,25672,1139,B
xds@MC1,MC1,34693,35332,639,C
xds@MC1,MC1,35445,36010,565,C
xds@MC1,MC1,36471,37162,691,C
xds@MC1,MC1,52368,53695,1327,C
xds@MC1,MC1,54757,55195,438,C
xds@MC1,MC1,71556,72044,488,C
xds@MC1,MC1,72525,73270,745,C
xds@MC1,MC1,100265,100896,631,C
xds@MC1,MC1,110020,110363,343,C
xds@MC1,MC1,111002,111293,291,C
xds@MC1,MC1,135190,136443,1253,A
xds@MC1,MC1,144128,144716,588,A
xds@MC1,MC1,147889,148463,574,C
xds@UC1,UC1,5981,8587,2606,C
xds@UC1,UC1,26530,26994,464,C
xds@UC1,UC1,36556,38177,1621,B
xds@UC1,UC1,117945,120615,2670,U
xds@UC1,UC1,121164,123422,2258,U
xds@UC1,UC1,125932,127682,1750,U
xds@FC1,FC1,16146,17327,1181,A
xds@FC1,FC1,18054,20074,2020,B
xds@FC1,FC1,22281,24097,1816,B
xds@FC1,FC1,104743,105333,590,C
xds@UC2,UC2,24126,24917,791,C
xds@UC2,UC2,28247,28788,541,C
xds@UC2,UC2,41298,41574,276,C
xds@UC2,UC2,41585,42164,579,C
xds@UC2,UC2,76298,77930,1632,C
xds@UC2,UC2,80306,81440,1134,C
xds@UC2,UC2,82886,83793,907,C
xds@UC2,UC2,96809,96989,180,C
xds@UC2,UC2,99770,100043,273,C
xds@UC2,UC2,101353,101664,311,C
xds@UC2,UC2,103041,103731,690,C
xds@UC2,UC2,149525,150430,905,C
xds@UC3,UC3,27872,28873,1001,U
xds@FC2,FC2,30368,30922,554,C
xds@FC2,FC2,128852,130254,1402,B
xds@FC2,FC2,137536,138097,561,C
xds@FC2,FC2,138479,140054,1575,C
