tier,speaker,start,stop,dur,val
CHI,CHI,809,1553,744,0.
CHI,CHI,2691,2956,265,0.
CHI,CHI,4761,5258,497,0.
CHI,CHI,6338,6778,440,0.
CHI,CHI,9677,9946,269,0.
CHI,CHI,13500,13869,369,0.
CHI,CHI,15563,15946,383,0.
CHI,CHI,17395,17711,316,0.
CHI,CHI,20298,20832,534,0.
CHI,CHI,22640,23177,537,0.
CHI,CHI,24251,25540,1289,0.
CHI,CHI,26697,28711,2014,0.
CHI,CHI,29832,30399,567,0.
CHI,CHI,31546,33181,1635,0.
CHI,CHI,34228,34802,574,0.
CHI,CHI,36798,37228,430,0.
CHI,CHI,41788,42295,507,0.
CHI,CHI,42822,44469,1647,0.
CHI,CHI,45291,45989,698,0.
CHI,CHI,47630,49620,1990,0.
CHI,CHI,51024,53130,2106,0.
CHI,CHI,58416,59251,835,0.
CHI,CHI,60000,61167,1167,0.
CHI,CHI,61567,62869,1302,0.
CHI,CHI,63184,65050,1866,0.
CHI,CHI,67151,67446,295,0.
CHI,CHI,68820,69331,511,0.
CHI,CHI,84775,85030,255,0.
CHI,CHI,92043,95671,3628,0.
CHI,CHI,96040,97989,1949,0.
CHI,CHI,98426,99120,694,0.
CHI,CHI,109516,111486,1970,0.
CHI,CHI,111638,112202,564,0.
CHI,CHI,112929,114563,1634,0.
CHI,CHI,124905,129761,4856,0.
CHI,CHI,131248,132942,1694,0.
CHI,CHI,133238,136860,3622,0.
CHI,CHI,138959,139510,551,0.
CHI,CHI,139946,143100,3154,0.
FA1,FA1,5328,6750,1422,0.
FA1,FA1,26412,27382,970,0.
FA1,FA1,34510,36409,1899,0.
FA1,FA1,37610,39063,1453,0.
FA1,FA1,45330,48476,3146,0.
FA1,FA1,53134,55308,2174,0.
FA1,FA1,62423,63914,1491,0.
FA2,FA2,1828,2570,742,0.
FA2,FA2,2912,4590,1678,0.
FA2,FA2,44580,45426,846,0.
FA2,FA2,55513,56124,611,0.
FA2,FA2,57046,57912,866,0.
FA2,FA2,70337,71075,738,0.
FA2,FA2,72043,73860,1817,0.
FA2,FA2,102338,104640,2302,0.
FC1,FC1,37463,37691,228,0.
FC1,FC1,40714,41026,312,0.
FC1,FC1,49577,50993,1416,0.
FC1,FC1,56218,56479,261,0.
FC1,FC1,57640,57996,356,0.
FC1,FC1,59399,59802,403,0.
FC1,FC1,66124,66697,573,0.
FC1,FC1,67036,68093,1057,0.
FC1,FC1,68667,69724,1057,0.
FC1,FC1,98090,98709,619,0.
FC1,FC1,102117,102359,242,0.
FC1,FC1,104754,105020,266,0.
FC1,FC1,111681,112879,1198,0.
FC1,FC1,120134,121080,946,0.
FC1,FC1,123721,124939,1218,0.
FC1,FC1,125761,126439,678,0.
FC1,FC1,141534,141773,239,0.
FC1,FC1,145744,146026,282,0.
FC1,FC1,148587,148862,275,0.
UC1,UC1,19372,19697,325,0.
UC1,UC1,95929,96718,789,0.
UC1,UC1,105784,107430,1646,0.
FA3,FA3,22469,23732,1263,0.
FA3,FA3,67258,68516,1258,0.
FA3,FA3,76916,78728,1812,0.
FA3,FA3,90604,90976,372,0.
FA3,FA3,99201,100124,923,0.
FA3,FA3,100147,101224,1077,0.
FA3,FA3,117483,120107,2624,0.
FA3,FA3,121645,123017,1372,0.
FA3,FA3,123194,123921,727,0.
xds@FA1,FA1,5328,6750,1422,A
xds@FA1,FA1,26412,27382,970,A
xds@FA1,FA1,34510,36409,1899,T
xds@FA1,FA1,37610,39063,1453,T
xds@FA1,FA1,45330,48476,3146,T
xds@FA1,FA1,53134,55308,2174,T
xds@FA1,FA1,62423,63914,1491,T
xds@FA2,FA2,1828,2570,742,A
xds@FA2,FA2,2912,4590,1678,A
xds@FA2,FA2,44580,45426,846,A
xds@FA2,FA2,55513,56124,611,A
xds@FA2,FA2,57046,57912,866,A
xds@FA2,FA2,70337,71075,738,A
xds@FA2,FA2,72043,73860,1817,A
xds@FA2,FA2,102338,104640,2302,A
xds@FC1,FC1,37463,37691,228,P
xds@FC1,FC1,40714,41026,312,P
xds@FC1,FC1,49577,50993,1416,T
xds@FC1,FC1,56218,56479,261,P
xds@FC1,FC1,57640,57996,356,P
xds@FC1,FC1,59399,59802,403,P
xds@FC1,FC1,66124,66697,573,A
xds@FC1,FC1,67036,68093,1057,T
xds@FC1,FC1,68667,69724,1057,T
xds@FC1,FC1,98090,98709,619,P
xds@FC1,FC1,102117,102359,242,P
xds@FC1,FC1,104754,105020,266,P
xds@FC1,FC1,111681,112879,1198,T
xds@FC1,FC1,120134,121080,946,T
xds@FC1,FC1,123721,124939,1218,T
xds@FC1,FC1,125761,126439,678,A
xds@FC1,FC1,141534,141773,239,P
xds@FC1,FC1,145744,146026,282,P
xds@FC1,FC1,148587,148862,275,P
xds@UC1,UC1,19372,19697,325,C
xds@UC1,UC1,95929,96718,789,C
xds@UC1,UC1,105784,107430,1646,U
xds@FA3,FA3,22469,23732,1263,A
xds@FA3,FA3,67258,68516,1258,A
xds@FA3,FA3,76916,78728,1812,A
xds@FA3,FA3,90604,90976,372,A
xds@FA3,FA3,99201,100124,923,A
xds@FA3,FA3,100147,101224,1077,A
xds@FA3,FA3,117483,120107,2624,A
xds@FA3,FA3,121645,123017,1372,A
xds@FA3,FA3,123194,123921,727,A
