tier,speaker,start,stop,dur,val
CHI,CHI,44085,44369,284,0.
CHI,CHI,53988,54315,327,0.
CHI,CHI,55562,56038,476,0.
CHI,CHI,62867,62994,127,0.
CHI,CHI,64825,65317,492,0.
CHI,CHI,65599,66073,474,0.
CHI,CHI,82048,82297,249,0.
CHI,CHI,143101,144035,934,0.
FC1,FC1,0,696,696,0.
FC1,FC1,6387,7348,961,0.
FC1,FC1,13696,14445,749,0.
FC1,FC1,19239,19924,685,0.
FC1,FC1,20085,20933,848,0.
FC1,FC1,22428,25733,3305,0.
FC1,FC1,26525,30861,4336,0.
FC1,FC1,32054,36099,4045,0.
FC1,FC1,44819,45245,426,0.
FC1,FC1,46106,48531,2425,0.
FC1,FC1,48760,49690,930,0.
FC1,FC1,50040,50338,298,0.
FC1,FC1,50441,51307,866,0.
FC1,FC1,52009,53307,1298,0.
FC1,FC1,54217,57145,2928,0.
FC1,FC1,58168,58371,203,0.
FC1,FC1,59424,66196,6772,0.
FC1,FC1,70003,72346,2343,0.
FC1,FC1,75823,76131,308,0.
FC1,FC1,76527,77750,1223,0.
FC1,FC1,79605,88552,8947,0.
FC1,FC1,89330,89739,409,0.
FC1,FC1,89824,93692,3868,0.
FC1,FC1,93819,94896,1077,0.
FC1,FC1,95190,95359,169,0.
FC1,FC1,95953,100974,5021,0.
FC1,FC1,106110,106661,551,0.
FC1,FC1,108513,109554,1041,0.
FC1,FC1,113305,114021,716,0.
FC1,FC1,117719,123916,6197,0.
FC1,FC1,124889,131381,6492,0.
FC1,FC1,134348,135029,681,0.
FC1,FC1,135540,136865,1325,0.
FC1,FC1,138832,141087,2255,0.
FC1,FC1,142247,143145,898,0.
FC1,FC1,144177,144369,192,0.
FC1,FC1,144642,145143,501,0.
FC1,FC1,148593,149943,1350,0.
FC2,FC2,661,1998,1337,0.
FC2,FC2,2785,3643,858,0.
FC2,FC2,10233,11128,895,0.
FC2,FC2,12505,12776,271,0.
FC2,FC2,14542,15097,555,0.
FC2,FC2,16511,18694,2183,0.
FC2,FC2,19330,25431,6101,0.
FC2,FC2,25772,26114,342,0.
FC2,FC2,26422,26640,218,0.
FC2,FC2,26749,27542,793,0.
FC2,FC2,27941,28696,755,0.
FC2,FC2,29640,31108,1468,0.
FC2,FC2,31356,31585,229,0.
FC2,FC2,31684,32357,673,0.
FC2,FC2,34038,34626,588,0.
FC2,FC2,36241,36939,698,0.
FC2,FC2,37848,38147,299,0.
FC2,FC2,62200,63614,1414,0.
FC2,FC2,65498,72712,7214,0.
FC2,FC2,72920,75371,2451,0.
FC2,FC2,89481,90321,840,0.
FC2,FC2,90721,91352,631,0.
FC2,FC2,96196,97540,1344,0.
FC2,FC2,102624,103556,932,0.
FC2,FC2,104515,104842,327,0.
FC2,FC2,105208,105340,132,0.
FC2,FC2,106568,107774,1206,0.
FC2,FC2,109356,110998,1642,0.
FC2,FC2,112737,113340,603,0.
FC2,FC2,113714,114015,301,0.
FC2,FC2,114511,115511,1000,0.
FC2,FC2,115745,116264,519,0.
FC2,FC2,118978,123373,4395,0.
FC2,FC2,125426,126101,675,0.
FC2,FC2,127035,127682,647,0.
FC2,FC2,130289,130688,399,0.
FC2,FC2,134883,135519,636,0.
FC2,FC2,136513,144017,7504,0.
FC2,FC2,144698,146093,1395,0.
FC2,FC2,146466,147830,1364,0.
FC2,FC2,148221,149426,1205,0.
FA3,FA3,11690,12033,343,0.
FA3,FA3,12471,12996,525,0.
FA3,FA3,15210,16104,894,0.
FA3,FA3,40091,41678,1587,0.
FA3,FA3,42877,44863,1986,0.
FA3,FA3,45813,46110,297,0.
FA3,FA3,49761,49944,183,0.
FA3,FA3,53476,54535,1059,0.
FA3,FA3,60867,61330,463,0.
FA3,FA3,61570,62204,634,0.
FA3,FA3,83863,84254,391,0.
FA3,FA3,94904,96235,1331,0.
FA3,FA3,115490,117595,2105,0.
FA3,FA3,117970,124363,6393,0.
FA4,FA4,38912,40116,1204,0.
FA4,FA4,41752,42538,786,0.
FA4,FA4,49142,50027,885,0.
FA4,FA4,58332,59370,1038,0.
FA4,FA4,75326,76543,1217,0.
FA4,FA4,88573,89311,738,0.
FA4,FA4,91700,91894,194,0.
FA4,FA4,92982,93367,385,0.
FA4,FA4,103708,104481,773,0.
FA4,FA4,132691,133021,330,0.
UC1,UC1,45690,46130,440,0.
UC1,UC1,48523,48844,321,0.
UC1,UC1,57192,57649,457,0.
UC1,UC1,101142,101813,671,0.
UC1,UC1,123474,124634,1160,0.
UC1,UC1,128445,129480,1035,0.
UC1,UC1,130731,132445,1714,0.
UC1,UC1,133542,134017,475,0.
UC1,UC1,148157,148350,193,0.
UC2,UC2,7317,8085,768,0.
UC2,UC2,8996,9284,288,0.
UC2,UC2,9889,10359,470,0.
UC2,UC2,11066,11677,611,0.
UC2,UC2,26118,26402,284,0.
UC2,UC2,36982,37700,718,0.
UC2,UC2,38149,39768,1619,0.
UC2,UC2,77817,78821,1004,0.
UC2,UC2,112998,113760,762,0.
UC2,UC2,131857,132626,769,0.
xds@FC1,FC1,0,696,696,C
xds@FC1,FC1,6387,7348,961,C
xds@FC1,FC1,13696,14445,749,C
xds@FC1,FC1,19239,19924,685,C
xds@FC1,FC1,20085,20933,848,T
xds@FC1,FC1,22428,25733,3305,C
xds@FC1,FC1,26525,30861,4336,C
xds@FC1,FC1,32054,36099,4045,C
xds@FC1,FC1,44819,45245,426,C
xds@FC1,FC1,46106,48531,2425,T
xds@FC1,FC1,48760,49690,930,T
xds@FC1,FC1,50040,50338,298,T
xds@FC1,FC1,50441,51307,866,T
xds@FC1,FC1,52009,53307,1298,T
xds@FC1,FC1,54217,57145,2928,C
xds@FC1,FC1,58168,58371,203,C
xds@FC1,FC1,59424,66196,6772,C
xds@FC1,FC1,70003,72346,2343,C
xds@FC1,FC1,75823,76131,308,C
xds@FC1,FC1,76527,77750,1223,C
xds@FC1,FC1,79605,88552,8947,C
xds@FC1,FC1,89330,89739,409,C
xds@FC1,FC1,89824,93692,3868,C
xds@FC1,FC1,93819,94896,1077,C
xds@FC1,FC1,95190,95359,169,C
xds@FC1,FC1,95953,100974,5021,C
xds@FC1,FC1,106110,106661,551,C
xds@FC1,FC1,108513,109554,1041,C
xds@FC1,FC1,113305,114021,716,T
xds@FC1,FC1,117719,123916,6197,C
xds@FC1,FC1,124889,131381,6492,C
xds@FC1,FC1,134348,135029,681,C
xds@FC1,FC1,135540,136865,1325,C
xds@FC1,FC1,138832,141087,2255,C
xds@FC1,FC1,142247,143145,898,C
xds@FC1,FC1,144177,144369,192,T
xds@FC1,FC1,144642,145143,501,T
xds@FC1,FC1,148593,149943,1350,T
xds@FC2,FC2,661,1998,1337,T
xds@FC2,FC2,2785,3643,858,C
xds@FC2,FC2,10233,11128,895,C
xds@FC2,FC2,12505,12776,271,C
xds@FC2,FC2,14542,15097,555,C
xds@FC2,FC2,16511,18694,2183,C
xds@FC2,FC2,19330,25431,6101,C
xds@FC2,FC2,25772,26114,342,C
xds@FC2,FC2,26422,26640,218,C
xds@FC2,FC2,26749,27542,793,C
xds@FC2,FC2,27941,28696,755,C
xds@FC2,FC2,29640,31108,1468,C
xds@FC2,FC2,31356,31585,229,C
xds@FC2,FC2,31684,32357,673,C
xds@FC2,FC2,34038,34626,588,C
xds@FC2,FC2,36241,36939,698,T
xds@FC2,FC2,37848,38147,299,T
xds@FC2,FC2,62200,63614,1414,C
xds@FC2,FC2,65498,72712,7214,C
xds@FC2,FC2,72920,75371,2451,C
xds@FC2,FC2,89481,90321,840,C
xds@FC2,FC2,90721,91352,631,C
xds@FC2,FC2,96196,97540,1344,C
xds@FC2,FC2,102624,103556,932,C
xds@FC2,FC2,104515,104842,327,C
xds@FC2,FC2,105208,105340,132,C
xds@FC2,FC2,106568,107774,1206,C
xds@FC2,FC2,109356,110998,1642,T
xds@FC2,FC2,112737,113340,603,T
xds@FC2,FC2,113714,114015,301,T
xds@FC2,FC2,114511,115511,1000,T
xds@FC2,FC2,115745,116264,519,T
xds@FC2,FC2,118978,123373,4395,C
xds@FC2,FC2,125426,126101,675,C
xds@FC2,FC2,127035,127682,647,C
xds@FC2,FC2,130289,130688,399,C
xds@FC2,FC2,134883,135519,636,C
xds@FC2,FC2,136513,144017,7504,C
xds@FC2,FC2,144698,146093,1395,T
xds@FC2,FC2,146466,147830,1364,T
xds@FC2,FC2,148221,149426,1205,T
xds@FA3,FA3,11690,12033,343,C
xds@FA3,FA3,12471,12996,525,C
xds@FA3,FA3,15210,16104,894,C
xds@FA3,FA3,40091,41678,1587,C
xds@FA3,FA3,42877,44863,1986,C
xds@FA3,FA3,45813,46110,297,C
xds@FA3,FA3,49761,49944,183,C
xds@FA3,FA3,53476,54535,1059,C
xds@FA3,FA3,60867,61330,463,C
xds@FA3,FA3,61570,62204,634,C
xds@FA3,FA3,83863,84254,391,C
xds@FA3,FA3,94904,96235,1331,C
xds@FA3,FA3,115490,117595,2105,C
xds@FA3,FA3,117970,124363,6393,C
xds@FA4,FA4,38912,40116,1204,C
xds@FA4,FA4,41752,42538,786,C
xds@FA4,FA4,49142,50027,885,C
xds@FA4,FA4,58332,59370,1038,C
xds@FA4,FA4,75326,76543,1217,C
xds@FA4,FA4,88573,89311,738,C
xds@FA4,FA4,91700,91894,194,C
xds@FA4,FA4,92982,93367,385,C
xds@FA4,FA4,103708,104481,773,C
xds@FA4,FA4,132691,133021,330,C
xds@UC1,UC1,45690,46130,440,C
xds@UC1,UC1,48523,48844,321,C
xds@UC1,UC1,57192,57649,457,C
xds@UC1,UC1,101142,101813,671,C
xds@UC1,UC1,123474,124634,1160,C
xds@UC1,UC1,128445,129480,1035,C
xds@UC1,UC1,130731,132445,1714,C
xds@UC1,UC1,133542,134017,475,C
xds@UC1,UC1,148157,148350,193,C
xds@UC2,UC2,7317,8085,768,C
xds@UC2,UC2,8996,9284,288,C
xds@UC2,UC2,9889,10359,470,C
xds@UC2,UC2,11066,11677,611,C
xds@UC2,UC2,26118,26402,284,C
xds@UC2,UC2,36982,37700,718,C
xds@UC2,UC2,38149,39768,1619,C
xds@UC2,UC2,77817,78821,1004,C
xds@UC2,UC2,112998,113760,762,C
xds@UC2,UC2,131857,132626,769,C
