tier,speaker,start,stop,dur,val
CHI,CHI,2471458,2471669,211,0.
CHI,CHI,2485197,2485608,411,0.
CHI,CHI,2486743,2487533,790,0.
CHI,CHI,2509403,2509794,391,0.
CHI,CHI,2511719,2511968,249,0.
CHI,CHI,2512372,2512542,170,0.
CHI,CHI,2521557,2521707,150,0.
CHI,CHI,2603075,2604154,1079,0.
CHI,CHI,2604363,2604681,318,0.
CHI,CHI,2609229,2609664,435,0.
CHI,CHI,3255474,3256391,917,0.
CHI,CHI,3257660,3258162,502,0.
CHI,CHI,3261300,3262750,1450,0.
CHI,CHI,3317094,3317308,214,0.
CHI,CHI,4166146,4166573,427,0.
CHI,CHI,4167335,4167462,127,0.
CHI,CHI,4167901,4168379,478,0.
CHI,CHI,4171837,4172553,716,0.
CHI,CHI,4173754,4174356,602,0.
CHI,CHI,4176071,4176687,616,0.
CHI,CHI,4180403,4180668,265,0.
CHI,CHI,4181699,4181829,130,0.
CHI,CHI,4183134,4183857,723,0.
CHI,CHI,4184790,4185330,540,0.
CHI,CHI,4186462,4186930,468,0.
CHI,CHI,4188203,4188639,436,0.
CHI,CHI,4190924,4191644,720,0.
CHI,CHI,4192007,4192296,289,0.
CHI,CHI,4196249,4196383,134,0.
CHI,CHI,4212699,4212944,245,0.
CHI,CHI,4242090,4245811,3721,0.
CHI,CHI,4246378,4248834,2456,0.
CHI,CHI,4249703,4251039,1336,0.
CHI,CHI,4252051,4252383,332,0.
CHI,CHI,4253419,4254399,980,0.
CHI,CHI,4254984,4256150,1166,0.
CHI,CHI,4256683,4257245,562,0.
CHI,CHI,4257831,4258352,521,0.
CHI,CHI,4258830,4259312,482,0.
CHI,CHI,4259841,4260253,412,0.
CHI,CHI,4275407,4275585,178,0.
CHI,CHI,4276894,4277063,169,0.
CHI,CHI,4277533,4277794,261,0.
CHI,CHI,4278612,4279513,901,0.
CHI,CHI,4281731,4282581,850,0.
CHI,CHI,4285419,4287083,1664,0.
CHI,CHI,4287624,4288921,1297,0.
CHI,CHI,4289545,4290798,1253,0.
CHI,CHI,4291395,4292185,790,0.
CHI,CHI,4292873,4293846,973,0.
CHI,CHI,4294256,4295699,1443,0.
CHI,CHI,4296150,4297948,1798,0.
CHI,CHI,4298719,4299731,1012,0.
CHI,CHI,4300102,4301541,1439,0.
CHI,CHI,4301988,4302877,889,0.
CHI,CHI,4303419,4304403,984,0.
CHI,CHI,4304897,4305968,1071,0.
CHI,CHI,4306581,4307177,596,0.
CHI,CHI,4307573,4308241,668,0.
CHI,CHI,4492968,4493134,166,0.
CHI,CHI,4495288,4495549,261,0.
CHI,CHI,4495826,4495984,158,0.
CHI,CHI,4496371,4497193,822,0.
CHI,CHI,4498241,4498517,276,0.
CHI,CHI,4515790,4516162,372,0.
CHI,CHI,4518968,4519395,427,0.
CHI,CHI,4524765,4525039,274,0.
CHI,CHI,4525988,4526608,620,0.
CHI,CHI,4532470,4532936,466,0.
CHI,CHI,4535435,4535703,268,0.
CHI,CHI,4539871,4540471,600,0.
CHI,CHI,4541541,4541755,214,0.
CHI,CHI,4545300,4545494,194,0.
CHI,CHI,4547284,4548278,994,0.
CHI,CHI,4550691,4551569,878,0.
CHI,CHI,4554209,4557015,2806,0.
CHI,CHI,4559133,4560083,950,0.
CHI,CHI,4562213,4563624,1411,0.
CHI,CHI,4564225,4565332,1107,0.
CHI,CHI,4566011,4566774,763,0.
CHI,CHI,4567482,4567715,233,0.
CHI,CHI,5339108,5339924,816,0.
CHI,CHI,5341798,5342011,213,0.
