tier,speaker,start,stop,dur,val
CHI,CHI,18567,18755,188,0.
CHI,CHI,50177,50615,438,0.
CHI,CHI,66391,66909,518,0.
CHI,CHI,129832,130097,265,0.
CHI,CHI,139268,139819,551,0.
FA1,FA1,7246,8255,1009,0.
FA1,FA1,11618,12262,644,0.
FA1,FA1,14891,15731,840,0.
FA1,FA1,16360,17270,910,0.
FA1,FA1,30001,31850,1849,0.
FA1,FA1,39953,40582,629,0.
FA1,FA1,42889,43865,976,0.
FA1,FA1,46229,47231,1002,0.
FA1,FA1,49866,50244,378,0.
FA1,FA1,53293,53701,408,0.
FA1,FA1,54811,55340,529,0.
FA1,FA1,61420,62445,1025,0.
FA1,FA1,81164,82453,1289,0.
FA1,FA1,82726,84373,1647,0.
FA1,FA1,91633,92792,1159,0.
FA1,FA1,120481,121293,812,0.
FA1,FA1,127971,129234,1263,0.
FA1,FA1,133422,134701,1279,0.
FA1,FA1,148628,151105,2477,0.
FA2,FA2,370,1061,691,0.
FA2,FA2,2219,3224,1005,0.
FA2,FA2,8425,11340,2915,0.
FA2,FA2,12505,13131,626,0.
FA2,FA2,20043,22172,2129,0.
FA2,FA2,23618,24621,1003,0.
FA2,FA2,25142,26555,1413,0.
FA2,FA2,27247,28722,1475,0.
FA2,FA2,31516,35144,3628,0.
FA2,FA2,36007,36987,980,0.
FA2,FA2,37954,39914,1960,0.
FA2,FA2,40667,41899,1232,0.
FA2,FA2,41939,42688,749,0.
FA2,FA2,44069,46229,2160,0.
FA2,FA2,46263,46988,725,0.
FA2,FA2,47780,48615,835,0.
FA2,FA2,49162,50136,974,0.
FA2,FA2,51177,51907,730,0.
FA2,FA2,52445,53492,1047,0.
FA2,FA2,54163,54628,465,0.
FA2,FA2,55835,57010,1175,0.
FA2,FA2,61206,64976,3770,0.
FA2,FA2,66757,69262,2505,0.
FA2,FA2,118211,119739,1528,0.
FA2,FA2,124268,125252,984,0.
FA2,FA2,131340,133149,1809,0.
FA2,FA2,135342,135889,547,0.
FA2,FA2,136020,138100,2080,0.
FA2,FA2,149713,150043,330,0.
xds@FA1,FA1,7246,8255,1009,A
xds@FA1,FA1,11618,12262,644,A
xds@FA1,FA1,14891,15731,840,A
xds@FA1,FA1,16360,17270,910,A
xds@FA1,FA1,30001,31850,1849,A
xds@FA1,FA1,39953,40582,629,A
xds@FA1,FA1,42889,43865,976,A
xds@FA1,FA1,46229,47231,1002,A
xds@FA1,FA1,49866,50244,378,A
xds@FA1,FA1,53293,53701,408,A
xds@FA1,FA1,54811,55340,529,A
xds@FA1,FA1,61420,62445,1025,A
xds@FA1,FA1,81164,82453,1289,A
xds@FA1,FA1,82726,84373,1647,A
xds@FA1,FA1,91633,92792,1159,A
xds@FA1,FA1,120481,121293,812,A
xds@FA1,FA1,127971,129234,1263,A
xds@FA1,FA1,133422,134701,1279,A
xds@FA1,FA1,148628,151105,2477,A
xds@FA2,FA2,370,1061,691,A
xds@FA2,FA2,2219,3224,1005,A
xds@FA2,FA2,8425,11340,2915,A
xds@FA2,FA2,12505,13131,626,A
xds@FA2,FA2,20043,22172,2129,A
xds@FA2,FA2,23618,24621,1003,A
xds@FA2,FA2,25142,26555,1413,A
xds@FA2,FA2,27247,28722,1475,A
xds@FA2,FA2,31516,35144,3628,A
xds@FA2,FA2,36007,36987,980,A
xds@FA2,FA2,37954,39914,1960,A
xds@FA2,FA2,40667,41899,1232,A
xds@FA2,FA2,41939,42688,749,A
xds@FA2,FA2,44069,46229,2160,A
xds@FA2,FA2,46263,46988,725,A
xds@FA2,FA2,47780,48615,835,A
xds@FA2,FA2,49162,50136,974,A
xds@FA2,FA2,51177,51907,730,A
xds@FA2,FA2,52445,53492,1047,A
xds@FA2,FA2,54163,54628,465,A
xds@FA2,FA2,55835,57010,1175,A
xds@FA2,FA2,61206,64976,3770,A
xds@FA2,FA2,66757,69262,2505,A
xds@FA2,FA2,118211,119739,1528,A
xds@FA2,FA2,124268,125252,984,A
xds@FA2,FA2,131340,133149,1809,A
xds@FA2,FA2,135342,135889,547,A
xds@FA2,FA2,136020,138100,2080,A
xds@FA2,FA2,149713,150043,330,A
