tier,speaker,start,stop,dur,val
CHI,CHI,1813670,1815239,1569,0.
CHI,CHI,1815792,1816920,1128,0.
CHI,CHI,1817300,1818231,931,0.
CHI,CHI,1818647,1818850,203,0.
CHI,CHI,1825335,1825578,243,0.
CHI,CHI,1826537,1827404,867,0.
CHI,CHI,1831728,1833224,1496,0.
CHI,CHI,1833621,1834415,794,0.
CHI,CHI,1843677,1843845,168,0.
CHI,CHI,1846730,1846979,249,0.
CHI,CHI,1847861,1848155,294,0.
CHI,CHI,1848550,1849408,858,0.
CHI,CHI,1850780,1851150,370,0.
CHI,CHI,1852584,1852711,127,0.
CHI,CHI,1871237,1871381,144,0.
CHI,CHI,1873177,1873342,165,0.
CHI,CHI,1878341,1878520,179,0.
CHI,CHI,1882977,1883376,399,0.
CHI,CHI,1886231,1886416,185,0.
CHI,CHI,1887944,1888093,149,0.
CHI,CHI,1889321,1890850,1529,0.
CHI,CHI,1892115,1892277,162,0.
CHI,CHI,1900133,1900266,133,0.
CHI,CHI,1905117,1905235,118,0.
CHI,CHI,1906104,1906936,832,0.
CHI,CHI,1908035,1908185,150,0.
CHI,CHI,1910833,1910905,72,0.
CHI,CHI,1912986,1913109,123,0.
CHI,CHI,1914437,1914512,75,0.
CHI,CHI,1919980,1920669,689,0.
CHI,CHI,1921505,1921644,139,0.
CHI,CHI,1927737,1927925,188,0.
CHI,CHI,1929244,1929447,203,0.
CHI,CHI,1930147,1930314,167,0.
CHI,CHI,2166724,2166884,160,0.
CHI,CHI,2187771,2187923,152,0.
CHI,CHI,2189591,2189810,219,0.
CHI,CHI,2193099,2193218,119,0.
CHI,CHI,2193891,2194067,176,0.
CHI,CHI,2195059,2195211,152,0.
CHI,CHI,2196038,2196249,211,0.
CHI,CHI,2202335,2202512,177,0.
CHI,CHI,2204212,2204355,143,0.
CHI,CHI,2222430,2223082,652,0.
CHI,CHI,2224096,2224379,283,0.
CHI,CHI,2237178,2237372,194,0.
CHI,CHI,2246188,2247700,1512,0.
CHI,CHI,2248723,2248875,152,0.
CHI,CHI,2261495,2262007,512,0.
CHI,CHI,2262628,2262816,188,0.
CHI,CHI,2264785,2264953,168,0.
CHI,CHI,2271797,2271925,128,0.
CHI,CHI,2282836,2283011,175,0.
CHI,CHI,2283973,2284301,328,0.
CHI,CHI,2285932,2287007,1075,0.
CHI,CHI,2288563,2288847,284,0.
CHI,CHI,2289427,2292316,2889,0.
CHI,CHI,2293202,2293932,730,0.
CHI,CHI,2297557,2297915,358,0.
CHI,CHI,2299700,2300864,1164,0.
CHI,CHI,2307744,2308458,714,0.
CHI,CHI,2308874,2310540,1666,0.
CHI,CHI,2311031,2311772,741,0.
CHI,CHI,2312693,2312926,233,0.
CHI,CHI,2313519,2313686,167,0.
CHI,CHI,2314649,2314839,190,0.
CHI,CHI,2322150,2322314,164,0.
CHI,CHI,2325587,2327516,1929,0.
CHI,CHI,2327901,2328092,191,0.
CHI,CHI,2328765,2329618,853,0.
CHI,CHI,2330741,2331471,730,0.
CHI,CHI,2332488,2333895,1407,0.
CHI,CHI,2334823,2334950,127,0.
CHI,CHI,2335567,2335720,153,0.
CHI,CHI,2339348,2339744,396,0.
CHI,CHI,2341144,2341355,211,0.
CHI,CHI,2341847,2342815,968,0.
CHI,CHI,2343901,2344270,369,0.
CHI,CHI,2344621,2344987,366,0.
CHI,CHI,2345563,2345830,267,0.
CHI,CHI,2349141,2349956,815,0.
CHI,CHI,2352229,2353097,868,0.
CHI,CHI,2354459,2355117,658,0.
CHI,CHI,2356174,2356449,275,0.
CHI,CHI,2356830,2357456,626,0.
CHI,CHI,2360369,2360512,143,0.
CHI,CHI,2367659,2367799,140,0.
CHI,CHI,2368178,2369328,1150,0.
CHI,CHI,2382805,2383134,329,0.
CHI,CHI,2385267,2385413,146,0.
CHI,CHI,2386639,2387034,395,0.
CHI,CHI,2387465,2387946,481,0.
CHI,CHI,2388381,2388545,164,0.
CHI,CHI,2390330,2390533,203,0.
CHI,CHI,2390785,2391635,850,0.
CHI,CHI,2391971,2392268,297,0.
CHI,CHI,2392649,2392826,177,0.
CHI,CHI,2393147,2393410,263,0.
CHI,CHI,2394379,2394533,154,0.
CHI,CHI,2395113,2395608,495,0.
CHI,CHI,2395956,2396311,355,0.
CHI,CHI,2400417,2400690,273,0.
CHI,CHI,2403280,2403970,690,0.
CHI,CHI,2404348,2405045,697,0.
CHI,CHI,2405620,2406236,616,0.
CHI,CHI,2408512,2409461,949,0.
CHI,CHI,2409799,2410543,744,0.
CHI,CHI,2410912,2411342,430,0.
CHI,CHI,2411867,2412799,932,0.
CHI,CHI,2413355,2413966,611,0.
CHI,CHI,2414707,2414980,273,0.
CHI,CHI,2418630,2418833,203,0.
CHI,CHI,2419683,2419871,188,0.
CHI,CHI,2421161,2421301,140,0.
CHI,CHI,2422106,2422495,389,0.
CHI,CHI,2422918,2423120,202,0.
CHI,CHI,2424751,2424966,215,0.
CHI,CHI,2425355,2425503,148,0.
CHI,CHI,2426120,2426813,693,0.
CHI,CHI,2427270,2427813,543,0.
CHI,CHI,2428103,2428458,355,0.
CHI,CHI,2428980,2429263,283,0.
CHI,CHI,2430458,2430570,112,0.
CHI,CHI,2431191,2431396,205,0.
CHI,CHI,2433485,2433949,464,0.
CHI,CHI,2434620,2434895,275,0.
CHI,CHI,2435379,2436677,1298,0.
CHI,CHI,2438181,2438318,137,0.
CHI,CHI,2439183,2439714,531,0.
CHI,CHI,2442348,2442611,263,0.
CHI,CHI,2462867,2463038,171,0.
CHI,CHI,2464048,2464222,174,0.
CHI,CHI,2781714,2781936,222,0.
CHI,CHI,2782831,2782989,158,0.
CHI,CHI,2783468,2784130,662,0.
CHI,CHI,2784966,2785304,338,0.
CHI,CHI,2786342,2786680,338,0.
CHI,CHI,2787215,2787441,226,0.
CHI,CHI,2788639,2788785,146,0.
CHI,CHI,2798615,2798861,246,0.
CHI,CHI,2799215,2799666,451,0.
CHI,CHI,2801379,2801639,260,0.
CHI,CHI,2802550,2802854,304,0.
CHI,CHI,2817502,2817820,318,0.
CHI,CHI,2827032,2827311,279,0.
CHI,CHI,2827939,2828181,242,0.
CHI,CHI,2828499,2828806,307,0.
CHI,CHI,2829468,2829751,283,0.
CHI,CHI,2830256,2830400,144,0.
CHI,CHI,2831236,2831355,119,0.
CHI,CHI,2836212,2836618,406,0.
CHI,CHI,2847082,2847226,144,0.
CHI,CHI,2847699,2847795,96,0.
CHI,CHI,2848216,2849166,950,0.
CHI,CHI,2849637,2849897,260,0.
CHI,CHI,2858432,2859213,781,0.
CHI,CHI,2860030,2860210,180,0.
