tier,speaker,start,stop,dur,val
CHI,CHI,7354,7598,244,0.
CHI,CHI,9697,10026,329,0.
CHI,CHI,11298,11580,282,0.
CHI,CHI,17517,18002,485,0.
CHI,CHI,21430,21926,496,0.
CHI,CHI,22802,23208,406,0.
CHI,CHI,24011,24419,408,0.
CHI,CHI,24816,25291,475,0.
CHI,CHI,29912,30428,516,0.
CHI,CHI,31022,31443,421,0.
CHI,CHI,32293,33253,960,0.
CHI,CHI,36639,37035,396,0.
CHI,CHI,37513,38215,702,0.
CHI,CHI,44392,44885,493,0.
CHI,CHI,45591,46076,485,0.
CHI,CHI,54869,55349,480,0.
CHI,CHI,61629,61849,220,0.
CHI,CHI,62369,62908,539,0.
CHI,CHI,64827,65156,329,0.
CHI,CHI,65497,65798,301,0.
CHI,CHI,65950,66854,904,0.
CHI,CHI,67459,67795,336,0.
CHI,CHI,70347,70778,431,0.
CHI,CHI,84352,84665,313,0.
CHI,CHI,88036,88399,363,0.
CHI,CHI,94639,95726,1087,0.
CHI,CHI,96320,97022,702,0.
CHI,CHI,99215,99865,650,0.
CHI,CHI,101130,101883,753,0.
CHI,CHI,103706,104206,500,0.
CHI,CHI,110493,111271,778,0.
CHI,CHI,111955,112795,840,0.
CHI,CHI,113913,115038,1125,0.
CHI,CHI,115816,117204,1388,0.
CHI,CHI,117470,118695,1225,0.
CHI,CHI,119322,119854,532,0.
CHI,CHI,125408,126210,802,0.
CHI,CHI,127087,127818,731,0.
CHI,CHI,129757,130255,498,0.
CHI,CHI,132834,133271,437,0.
CHI,CHI,133482,133789,307,0.
CHI,CHI,135035,136181,1146,0.
CHI,CHI,137784,138719,935,0.
CHI,CHI,138973,139275,302,0.
CHI,CHI,139679,140991,1312,0.
CHI,CHI,145632,145966,334,0.
CHI,CHI,146313,146713,400,0.
CHI,CHI,147042,147419,377,0.
CHI,CHI,148271,149329,1058,0.
CHI,CHI,149744,149984,240,0.
FA1,FA1,13224,13548,324,0.
FA1,FA1,14630,16058,1428,0.
FA1,FA1,38865,39991,1126,0.
FA1,FA1,47282,50123,2841,0.
FA1,FA1,50854,51219,365,0.
FA1,FA1,55141,57621,2480,0.
FA1,FA1,57973,59011,1038,0.
FA1,FA1,61325,61735,410,0.
FA1,FA1,62751,63520,769,0.
FA1,FA1,83252,83936,684,0.
FA1,FA1,86049,87280,1231,0.
FA1,FA1,92697,94002,1305,0.
FA1,FA1,128442,129890,1448,0.
FA2,FA2,65134,66189,1055,0.
FA2,FA2,98887,99905,1018,0.
MA1,MA1,95766,96257,491,0.
MA1,MA1,97571,98735,1164,0.
MA1,MA1,100024,102327,2303,0.
MA1,MA1,107123,107594,471,0.
MA1,MA1,109044,109621,577,0.
FC1,FC1,5798,7006,1208,0.
