tier,speaker,start,stop,dur,val
CHI,CHI,0,486,486,0.
CHI,CHI,3192,3941,749,0.
CHI,CHI,5052,5184,132,0.
CHI,CHI,6233,7830,1597,0.
CHI,CHI,17140,17285,145,0.
CHI,CHI,18840,19762,922,0.
CHI,CHI,41772,42904,1132,0.
CHI,CHI,45443,46184,741,0.
CHI,CHI,46785,47678,893,0.
CHI,CHI,48354,49083,729,0.
CHI,CHI,49577,50077,500,0.
CHI,CHI,51560,51920,360,0.
CHI,CHI,53691,55775,2084,0.
CHI,CHI,56809,57834,1025,0.
CHI,CHI,59836,60881,1045,0.
CHI,CHI,62974,63064,90,0.
CHI,CHI,63929,64394,465,0.
CHI,CHI,66875,67608,733,0.
CHI,CHI,69682,70282,600,0.
CHI,CHI,72085,72830,745,0.
CHI,CHI,80490,81252,762,0.
CHI,CHI,96480,96854,374,0.
CHI,CHI,103552,103854,302,0.
CHI,CHI,104490,106324,1834,0.
CHI,CHI,107237,108461,1224,0.
CHI,CHI,109108,109961,853,0.
CHI,CHI,120704,122591,1887,0.
CHI,CHI,125379,126192,813,0.
CHI,CHI,129348,130420,1072,0.
CHI,CHI,133691,134077,386,0.
CHI,CHI,134756,135474,718,0.
CHI,CHI,145739,146404,665,0.
CHI,CHI,147387,148816,1429,0.
CHI,CHI,149394,151601,2207,0.
MA1,MA1,225,2410,2185,0.
MA1,MA1,4935,5861,926,0.
MA1,MA1,8048,8772,724,0.
MA1,MA1,43334,43513,179,0.
MA1,MA1,44348,45219,871,0.
MA1,MA1,49939,51110,1171,0.
MA1,MA1,52439,52797,358,0.
MA1,MA1,53219,53924,705,0.
MA1,MA1,61015,62406,1391,0.
MA1,MA1,65120,66377,1257,0.
MA1,MA1,70107,71607,1500,0.
MA1,MA1,108470,108815,345,0.
MA1,MA1,109264,110558,1294,0.
MA1,MA1,111077,111653,576,0.
MA1,MA1,116850,118214,1364,0.
MA1,MA1,120058,123143,3085,0.
MA1,MA1,124217,126328,2111,0.
MA1,MA1,129068,131262,2194,0.
MA1,MA1,140328,141791,1463,0.
MA1,MA1,143231,144134,903,0.
MA1,MA1,146221,146984,763,0.
xds@MA1,MA1,225,2410,2185,T
xds@MA1,MA1,4935,5861,926,T
xds@MA1,MA1,8048,8772,724,T
xds@MA1,MA1,43334,43513,179,T
xds@MA1,MA1,44348,45219,871,T
xds@MA1,MA1,49939,51110,1171,T
xds@MA1,MA1,52439,52797,358,T
xds@MA1,MA1,53219,53924,705,T
xds@MA1,MA1,61015,62406,1391,T
xds@MA1,MA1,65120,66377,1257,T
xds@MA1,MA1,70107,71607,1500,T
xds@MA1,MA1,108470,108815,345,T
xds@MA1,MA1,109264,110558,1294,T
xds@MA1,MA1,111077,111653,576,T
xds@MA1,MA1,116850,118214,1364,T
xds@MA1,MA1,120058,123143,3085,T
xds@MA1,MA1,124217,126328,2111,T
xds@MA1,MA1,129068,131262,2194,T
xds@MA1,MA1,140328,141791,1463,T
xds@MA1,MA1,143231,144134,903,T
xds@MA1,MA1,146221,146984,763,T
