tier,speaker,start,stop,dur,val
CHI,CHI,862,1137,275,0.
CHI,CHI,7588,7800,212,0.
CHI,CHI,9283,9593,310,0.
CHI,CHI,20394,21330,936,0.
CHI,CHI,25128,25403,275,0.
CHI,CHI,26884,27371,487,0.
CHI,CHI,33168,33709,541,0.
CHI,CHI,35857,36566,709,0.
CHI,CHI,37253,37561,308,0.
CHI,CHI,40413,41167,754,0.
CHI,CHI,42490,43448,958,0.
CHI,CHI,45125,45450,325,0.
CHI,CHI,46844,47911,1067,0.
CHI,CHI,58802,59167,365,0.
CHI,CHI,61418,62036,618,0.
CHI,CHI,117443,119544,2101,0.
CHI,CHI,120327,121275,948,0.
CHI,CHI,122066,124243,2177,0.
CHI,CHI,124741,125704,963,0.
CHI,CHI,126073,126591,518,0.
CHI,CHI,127712,128052,340,0.
CHI,CHI,128266,129179,913,0.
CHI,CHI,132911,133337,426,0.
CHI,CHI,133908,134290,382,0.
CHI,CHI,135066,136559,1493,0.
CHI,CHI,136891,137413,522,0.
CHI,CHI,138253,138672,419,0.
CHI,CHI,138955,141573,2618,0.
CHI,CHI,143306,143623,317,0.
CHI,CHI,145194,147445,2251,0.
CHI,CHI,148544,148726,182,0.
CHI,CHI,149500,151123,1623,0.
FA1,FA1,10103,11701,1598,0.
FA1,FA1,86317,87066,749,0.
FA1,FA1,92519,93054,535,0.
FA1,FA1,93339,93812,473,0.
FA1,FA1,95625,96901,1276,0.
FA1,FA1,115862,116701,839,0.
FA1,FA1,127894,128342,448,0.
FA1,FA1,136694,137088,394,0.
FA1,FA1,151098,151442,344,0.
MA1,MA1,55152,55704,552,0.
FC1,FC1,5502,5963,461,0.
FC1,FC1,7963,8426,463,0.
FC1,FC1,23635,24854,1219,0.
FC1,FC1,25827,26384,557,0.
FC1,FC1,28266,28472,206,0.
FC1,FC1,36581,36849,268,0.
FC1,FC1,43859,44460,601,0.
FC1,FC1,80817,81157,340,0.
FC1,FC1,111229,113125,1896,0.
FC1,FC1,113546,114502,956,0.
FC1,FC1,138154,139088,934,0.
FC2,FC2,47916,51172,3256,0.
FC2,FC2,62958,63455,497,0.
FC2,FC2,63716,66369,2653,0.
FC2,FC2,67105,67751,646,0.
FC2,FC2,101687,101901,214,0.
FC2,FC2,143950,145891,1941,0.
FC3,FC3,16987,18248,1261,0.
FC3,FC3,19852,20349,497,0.
FC3,FC3,32847,33036,189,0.
FC3,FC3,83935,84334,399,0.
FC3,FC3,93064,96679,3615,0.
FC3,FC3,98224,99418,1194,0.
FC3,FC3,100433,101248,815,0.
MC1,MC1,14411,15556,1145,0.
MC1,MC1,34519,35061,542,0.
MC1,MC1,38554,39339,785,0.
MC1,MC1,84022,85662,1640,0.
MC1,MC1,91233,92738,1505,0.
MC1,MC1,94083,95266,1183,0.
MC1,MC1,97354,98032,678,0.
MC1,MC1,100217,100360,143,0.
MC1,MC1,118152,118618,466,0.
MC1,MC1,119980,120322,342,0.
MC1,MC1,121315,124500,3185,0.
MC1,MC1,129379,131263,1884,0.
MC1,MC1,139450,141505,2055,0.
xds@FA1,FA1,10103,11701,1598,T
xds@FA1,FA1,86317,87066,749,C
xds@FA1,FA1,92519,93054,535,C
xds@FA1,FA1,93339,93812,473,C
xds@FA1,FA1,95625,96901,1276,C
xds@FA1,FA1,115862,116701,839,C
xds@FA1,FA1,127894,128342,448,C
xds@FA1,FA1,136694,137088,394,T
xds@FA1,FA1,151098,151442,344,T
xds@MA1,MA1,55152,55704,552,C
xds@FC1,FC1,5502,5963,461,C
xds@FC1,FC1,7963,8426,463,C
xds@FC1,FC1,23635,24854,1219,C
xds@FC1,FC1,25827,26384,557,C
xds@FC1,FC1,28266,28472,206,C
xds@FC1,FC1,36581,36849,268,C
xds@FC1,FC1,43859,44460,601,C
xds@FC1,FC1,80817,81157,340,C
xds@FC1,FC1,111229,113125,1896,C
xds@FC1,FC1,113546,114502,956,C
xds@FC1,FC1,138154,139088,934,C
xds@FC2,FC2,47916,51172,3256,C
xds@FC2,FC2,62958,63455,497,C
xds@FC2,FC2,63716,66369,2653,C
xds@FC2,FC2,67105,67751,646,C
xds@FC2,FC2,101687,101901,214,C
xds@FC2,FC2,143950,145891,1941,C
xds@FC3,FC3,16987,18248,1261,C
xds@FC3,FC3,19852,20349,497,C
xds@FC3,FC3,32847,33036,189,C
xds@FC3,FC3,83935,84334,399,A
xds@FC3,FC3,93064,96679,3615,C
xds@FC3,FC3,98224,99418,1194,C
xds@FC3,FC3,100433,101248,815,C
xds@MC1,MC1,14411,15556,1145,A
xds@MC1,MC1,34519,35061,542,C
xds@MC1,MC1,38554,39339,785,C
xds@MC1,MC1,84022,85662,1640,C
xds@MC1,MC1,91233,92738,1505,A
xds@MC1,MC1,94083,95266,1183,A
xds@MC1,MC1,97354,98032,678,A
xds@MC1,MC1,100217,100360,143,A
xds@MC1,MC1,118152,118618,466,T
xds@MC1,MC1,119980,120322,342,T
xds@MC1,MC1,121315,124500,3185,T
xds@MC1,MC1,129379,131263,1884,T
xds@MC1,MC1,139450,141505,2055,C
